,issuekey,title,description,storypoint
555,STUDIO-5389,HTTP client RAML based configuration,client based configuration user want use assist connector acceptance criterion list visible resource field list applicable resource visible able write expression override resource method query form header auto,3
556,STUDIO-5390,HTTP client DataSense propagation for JSON schema,client propagation schema user want schema propagate select,5
557,STUDIO-5391,HTTP client DataSense propagation for XML schema,client propagation schema user want propagate schema information,3
558,STUDIO-5426,[New Launcher] Improve application lifecycle support with new launcher and new runtime view,new launcher improve application support new launcher new view new appear view removed support whole studio project within view,5
559,STUDIO-5427,[New Launcher] Add preference or run-configuration option for ESB agent port.,new launcher add preference run configuration option agent port add preference run configuration option agent port,3
560,STUDIO-5430,[New Launcher] Hook ESB JVM to the running Studio process,new launcher hook running studio process hook running studio process studio closed process automatically really avoid used due,5
561,STUDIO-5435,HTTP client add support for oauth configuration,client add support configuration mule user need way configure use configuration,5
562,STUDIO-5436,HTTP client add support for security configuration,client add support security configuration support configure security connector global configuration configuration basic authentication,5
563,STUDIO-5437,[New Launcher] Definition and spike on on Server Run Configuration and experience,new launcher definition spike server run configuration experience need define whole experience right second application use process one running evaluate solution like run configuration server configuration specify add server application outside list notify user add application server stop current server start application,5
564,STUDIO-5438,Add metadata propagation for JSon by example,add propagation example user example like flow,8
565,STUDIO-5481,mule-deploy.properties should not be modified if the list of config files does not change,mule deploy list change mule deploy list change today property list deploy time server run project addition problem file read example informed user decide intuit,5
566,STUDIO-5486,Examples in Library,library please adjust example link welcome screen point library library open filter see attached wording location link acceptance criterion remove studio change create example link open library create example studio new example mechanism example studio set server version one come library library library filter server information sent studio library user prompt information time use example,13
567,STUDIO-5499,"New Menu: Move Java Project, Project, and Example to ""Other""",new menu move project project example please remove following new menu project project example available window please see attached,8
568,STUDIO-5517,Datasense dropdown should allow a connector to only show the displayName of the generated keys,allow connector show building connector studio id parenthesis handy repeated id connector one case id probably necessary would nice way tell studio show current connector,3
569,STUDIO-5563,[HTTP Connector] <listener> and <listener-config> elements,connector listener listener need support listener listener defined spec acceptance criterion follow new message processor palette global element message source support support validation,21
570,STUDIO-5576,Improve Canvas watermark to give better first instructions to the User,improve canvas watermark give better first user need improve watermark canvas let user know message drag drop canvas configure displayed project would need,5
571,STUDIO-5586,Add support for installing library connectors,add support library studio open installation functionality user connector listed acceptance criterion user able search library present library open installation successfully install must tested mac tested future update site,13
572,STUDIO-5587,[New Launcher] Allow selection of more than one application in a Mule Run Configuration,new launcher allow selection one application mule run configuration run configuration,5
573,STUDIO-5588,[New Launcher] Allow selection of Mule Domains in a Mule Run Configuration.,new launcher allow selection mule mule run configuration run configuration mule domain dependent selected,5
574,STUDIO-5589,[New Launcher] Allow users to select a Mule Server in each Mule Run Configuration,new launcher allow select mule server mule run configuration run,3
575,STUDIO-5590,[New Launcher] Migrate current run configurations to new ones,new launcher migrate current run new run,5
576,STUDIO-5592,[New Launcher] Create Mule Domain project,new launcher create mule domain project new mule domain action appear forbid creation one file forbid mule domain file acceptance criterion create domain project domain file default able edit domain file editor able add remove project jar,13
577,STUDIO-5593,[New Launcher] Associate a Mule Project to its parent Mule Domain,new launcher associate mule project parent mule domain integration developer able add mule project mule domain project running domain project mule associated run acceptance criterion mule project able specify project domain domain project information domain project missing present validation domain project instance running domain project within domain run version domain project one precedence note today work,8
578,STUDIO-5595,[New Launcher] Mule Domain projects management : delete - update - change domain parent.,new launcher mule domain management delete update change domain parent domain domain reference domain domain display error,8
579,STUDIO-5596,[New Launcher] Package Mule Domain projects,new launcher package mule domain package domain project defined documentation documentation display current acceptance criterion sub task import export functionality,8
580,STUDIO-5597,[New Launcher] Export/Import a Mule Project with reference to a Mule Domain ,new launcher export import mule project reference mule domain import export acceptance criterion application reference domain domain application application domain application reference domain already import kind project user prompt,3
581,STUDIO-5598,[New Launcher] Allow to reference elements defined in a Mule Domain from other Mule projects,new launcher allow reference defined mule domain mule validation showing acceptance criterion able refer defined domain handled note test unknown test go reference,8
582,STUDIO-5599,[New Launcher] Edit Mule Domain project mule-project.xml file,new launcher edit mule domain project mule project file acceptance criterion able edit project name change mule project domain project,3
583,STUDIO-5601,[New Launcher] Datasense support in Mule Domain projects,new launcher support mule domain use domain used call problem acceptance criterion user able test connection bring use query builder defined domain message processor propagate note test domain project use connector mule project,8
584,STUDIO-5602,[New Launcher] Classpath management in domain projects,new launcher management domain domain acceptance criterion domain project child support property add jar domain use class jar file child project use class domain unit test child project project depend eclipse domain project test add domain child project test connection domain test use several depending domain lot lot lot testing,21
585,STUDIO-5603,[New Launcher] Debugging support while using Mule Domains,new launcher support mule need test everything work fine development work far know,8
586,STUDIO-5604,[New Launcher] Debugging support using multi Mule Project applications,new launcher support mule project need test everything work fine multiple development work far know acceptance criterion add different start trigger application check test different,8
587,STUDIO-5605,[New Launcher] Deploy Mule domain applications to the embedded Mule Server.,new launcher deploy mule domain mule server domain application deploy single depend domain deploy project related domain acceptance criterion running project domain domain run application belonging domain running domain project belonging domain project run create configuration use next time application executed,8
588,STUDIO-5610,[New Launcher] Runtime View launchpad should allow to select/add/edit Mule Run configurations,new launcher view allow select add edit mule run launcher acceptance criterion follow instead showing box view run displayed recent manage amount eclipse,8
589,STUDIO-5616,HTTP Connector - Add OAUTH Support,connector add support add support configuration creation add request listener,8
590,STUDIO-5617,HTTP Connector - Add Support For SSL Configuration,connector add support configuration add support global configuration add support request could defined request configuration,13
591,STUDIO-5618,HTTP connector - Add support for Global Builders Configuration,connector add support global configuration add global request builder configuration support add global response builder configuration support request builder,8
592,STUDIO-5619,HTTP connector - Add support for Response builder,connector add support response builder add support response builder configuration,8
593,STUDIO-5620,Define packaging for RAML Connector,define connector need define wether going use eclipse different kind handle,5
594,STUDIO-5621,[New Launcher] Import/Export Mule Domain projects,new launcher import export mule domain import export check acceptance criterion studio,8
595,STUDIO-5622,Show response section in the Flow Container,show response section flow container show response section flow container,13
596,STUDIO-5623,HTTP Connector - Request - double scrolling generate issues to see the parameters,connector request double generate see improvement,8
597,STUDIO-5627,Support back and forth navigation on the Mule Flow Editor.,support back forth navigation mule flow editor support back forth navigation mule flow editor back forth,8
598,STUDIO-5637,Add Mule EE 3.4.3 runtime to Studio,add mule studio add mule studio create run sanity top release publish update site,5
599,STUDIO-5641,Add Anypoint Studio version to the About message dialog,add studio version message add version map version studio,1
600,STUDIO-5645,WS Consumer support for the new HTTP connector,consumer support new connector currently consumer element optional connector ref attribute explicitly set connector used mule transport new optional attribute added explicitly set reference request element new module studio also allow configure new attribute current connector ref attribute new attribute optional mutually exclusive,5
601,STUDIO-5650,http response builder generates invalid name/value pair for headers,response builder invalid name value pair studio attribute response builder component header element permitted mule alter name value pair mule studio attribute defined header code response builder status text doc name response builder header status value response builder code code error main mule module launcher application null sax complex type attribute appear element header code,3
602,STUDIO-5657,Add the verb PATCH to the HTTP endpoint,add verb patch studio currently missing verb patch transport browse mule,1
603,STUDIO-5661,java.lang.IllegalStateException: Mule project is null in design context,mule project null design context error following error code entry mule tooling message unexpected error stack mule project null design context mule tooling core mule tooling core builder mule tooling core builder mule tooling model mule tooling model mule tooling mule tooling model flow accept flow mule tooling mule tooling load mule tooling search mule tooling editor mule tooling editor mule tooling editor access mule tooling editor call mule tooling editor call mule tooling run mule tooling run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code,1
604,STUDIO-5663,Exception in Mac OSX Yosemite,exception mac code error description unexpected error error index size get get mule tooling editor eclipse internal eclipse internal mule tooling activator track activator mule tooling activator activator mule tooling model accept mule tooling activator activator mule tooling dispatch mule tooling dispatch mule tooling call mule tooling call mule tooling run mule tooling mule tooling mule tooling editor eclipse eclipse run eclipse eclipse eclipse mule tooling editor call mule tooling editor call mule tooling run mule tooling core mule tooling core run eclipse synchronizer synchronizer eclipse internal eclipse display display mule tooling core mule tooling editor reload mule tooling editor reload mule tooling editor mule tooling dispatch mule tooling dispatch mule tooling call mule tooling call mule tooling run mule tooling mule tooling mule tooling contribution service mule tooling contribution view run eclipse action action action eclipse action eclipse action access eclipse action eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main code,1
605,STUDIO-5664,Invalid XML in a project creates a lot of error entries in the error log,invalid project lot error error log empty file project invalid file functionality detect mule exception case problem exception logged error log several time user,1
606,STUDIO-5665,Http Connector - Listener - Improve Metadata in URI Parameters,connector listener improve idea recognize listener path attribute,5
607,STUDIO-5666,HTTP connector - Listener and Request should be display as HTTP Connector in the palette,connector listener request display connector palette request listener combined connector acceptance criterion one connector palette instead listener request dropping connector beginning flow input get listener dropping connector process area flow get request ideally display name reflect listener request,13
608,STUDIO-5667,Rename Request/Listener config to Connector Configuration,rename request listener connector configuration see title,1
609,STUDIO-5668,Spike on how collapsing should work with scopes and message routers,spike work message define experience mock,3
610,STUDIO-5676,HTTP Connector  - Deprecate Old Connector and it components,connector deprecate old connector mule old connector old connector connector old connector show element flow hidden someone hide preference,5
611,STUDIO-5698,Add new icons for minimizing flows,add new please use attached minimize scope button,1
612,STUDIO-5706,UnsupportedOperationException when using domains,launch studio domain get error log eclipse core domain support test resource mule tooling core builder mule tooling core builder mule tooling core builder call mule tooling core builder call mule tooling run mule tooling core mule tooling core builder validate mule tooling core builder mule tooling core visit eclipse core internal resource visit resource eclipse core internal resource resource eclipse core internal eclipse core internal eclipse core internal eclipse core internal eclipse core internal eclipse core internal iterate eclipse core internal resource accept resource eclipse core internal resource accept resource eclipse core internal resource accept resource eclipse core internal resource accept resource mule tooling core builder run eclipse core internal worker run worker domain support test resource mule tooling core model mule tooling core io mule tooling core mule tooling core mule tooling core validate mule tooling core validate mule tooling core validate common ide model common ide model traverse common ide model traverse mule tooling core validation mule tooling core validation mule tooling core validation validate mule tooling core builder,5
613,STUDIO-5707,"[Launcher] Export package support with domains: add the ability to only export a project, without its parent domain",launcher export package support add ability export project without parent domain add ability export project without parent domain,5
614,STUDIO-5711,Select RAML in Library from HTTP connector,select library connector see,5
615,STUDIO-5714,HTTP Response Builder: the builder can reference to itself.,response builder builder reference builder reference big issue usability improvement also guess create cycle reference work,5
616,STUDIO-5726,HTTP endpoint :: Editor is displayed really slow,editor displayed really slow canvas add logger click logger click issue long display editor,5
617,STUDIO-5727,Palette: The return key erases the filter term,palette return key filter term palette pick search field begin filter press return key filter unexpected typically return filter term behavior return key nothing,13
618,STUDIO-5755,[New Containers] Remove input/process dotted line separation in flows and add background color for source,new remove input process dotted line separation add background color source right flow container dashed line separate input process part flow dashed line removed favor background color input section pending,8
619,STUDIO-5756,Hide launcher,hide launcher hide launcher next release,3
620,STUDIO-5757,Add HTTP properties and variables into DataSense,add following visible method version complete list,5
621,STUDIO-5758,Rename Templates Library to Library,rename library library browser title library library,1
622,STUDIO-5759,Domains: Prevent Domains projects to be deployed to Cloudhub,prevent able deploy domain,5
623,STUDIO-5760,Reenable plugins loading in Mule Server 3.4.x (debugger mainly),loading mule server x mainly internal task need testing stuff mainly order make studio launch mule drawback method use mule load mule correctly reproduce try application x never get,5
624,STUDIO-5761,Drawing of the editors it's working too slowly in comparison with Gasher and with big projects it is imposible to use,drawing working slowly comparison big use video left side see release work right side see nightly build big taking long render editor thread dump code full thread dump bit server mixed mode connection daemon tid nid runnable thread state runnable net native method net read net read io fill io read locked io io read sun transport sun transport sun transport run concurrent concurrent worker run thread run thread locked concurrent worker connection daemon tid nid object wait thread state waiting object monitor object wait native method waiting object object wait object profiler global locked object profiler global profiler server net close locked object net close net socket close socket locked object locked net socket sun transport close sun transport sun transport sun transport run concurrent concurrent worker run thread run thread locked concurrent worker profiler agent special execution thread daemon tid nid runnable thread state runnable profiler server system class native method profiler server profiler server profiler server access profiler server profiler server run locked none profiler agent special execution thread daemon tid nid object wait thread state waiting object monitor object wait native method waiting object object wait object profiler server run locked object locked none monitor thread daemon tid nid sleeping thread state sleeping thread sleep native method profiler server run locked none profiler agent communication thread daemon tid nid runnable thread state runnable net native method net read net read net read io peek io io refill io read io read profiler profiler server profiler server run locked none connection daemon tid nid runnable thread state runnable net read net read io fill io read locked io io read sun transport sun transport sun transport run concurrent concurrent worker run thread run thread locked concurrent worker server connection daemon tid nid object wait thread state object monitor object wait native method waiting sun remote internal run locked thread run thread locked none daemon tid nid waiting condition thread state parking sun unsafe park native method parking wait concurrent concurrent concurrent concurrent take concurrent take concurrent concurrent concurrent worker run thread run thread locked none connection daemon tid nid runnable thread state runnable net native method net read net read io fill io read locked io io read sun transport sun transport sun transport run concurrent concurrent worker run thread run thread locked concurrent worker accept daemon tid nid runnable thread state runnable net native method net accept net net accept sun management accept sun transport sun transport run thread run thread locked none attach listener daemon tid nid waiting condition thread state runnable locked none worker tid nid object wait thread state object monitor object wait native method waiting eclipse core internal eclipse core internal sleep locked eclipse core internal eclipse core internal eclipse core internal worker run worker locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none worker tid nid object wait thread state object monitor object wait native method waiting eclipse core internal eclipse core internal sleep locked eclipse core internal eclipse core internal eclipse core internal worker run worker locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait thread state object monitor object wait native method waiting eclipse internal reconcile run locked locked none mule tooling editor daemon tid nid object wait,2
625,STUDIO-5775,Warn users of server version mismatch between the launching projects and the server configured in the launch configuration,warn server version mismatch server launch configuration add warning version different one launch configuration,5
626,STUDIO-5783,External Links not working in RAML perspective,external link working perspective open library connector object doc open portal action none external link working open library normal perspective item click link work,1
627,STUDIO-5789,Import/Export: Let the user rename the project when importing,import export let user rename project user import zip one project user able rename domain offer time,8
628,STUDIO-5828,HTTP Request: fix the alignment of the text attribute in the Oauth configuration,request fix alignment text attribute configuration check,13
629,STUDIO-5844,Create 3.6.0 CE runtime plugin,create ce need create ce available tooling repository,3
630,STUDIO-5848,"When wrapping an inbound endpoint in a Poll, the endpoint does not change to outbound.",wrapping inbound poll change outbound reproduce drop inbound source compartment flow right click wrap poll go view element successfully wrapped poll scope still inbound wrong poll accept outbound,8
631,STUDIO-5914,Studio shows description element as a message processor in the flow canvas ,studio description element message processor flow canvas studio description element message processor flow canvas,5
632,STUDIO-5931,Studio shows description element as a message processor in the flow canvas (develop),studio description element message processor flow canvas develop studio description element message processor flow canvas,5
633,STUDIO-5938,"New Project Dialog: capitalize ""Version Control System (S)upport"" title",new project capitalize version control system title please capitalize version control system new project see attached location,1
634,STUDIO-5956,[DataSense in Background] Improve cache locking.,background improve cache locking check whether read check write used enough concurrent access,8
635,STUDIO-5957,[DataSense in Background] Create a serial background process queue for DataSense jobs,background create serial background process queue related posted process queue fifo fashion concurrent first release ever really,13
636,STUDIO-5958,[DataSense in Background] Jobs interdependencies and automatic cancellation,background automatic cancellation failure job due invalid problem failure result cancellation queue dependent,13
637,STUDIO-5959,[DataSense in Background] Error handling,background error handling provide non blocking feedback error background execution feedback may include error reason provide link edit source error,13
638,STUDIO-5960,[DataSense in Background] UI feedback,background feedback provide visual show fetched input output type chooser even type fetch progress user enter type manually desired however indicator something happening spinning wheel fetching text behaviour refresh link refresh button triggered executed background foreground blocking,21
639,STUDIO-5982,HTTP request :: root RAML should be detected automatically,request root automatically several extension would nice identify main file order avoid searching correct one,8
640,STUDIO-5992,Mule stops recognizing certain core elements from the namespace,mule certain core time working mule core set property training delivery several experience resolution could come regenerate several time random throughout development find one reproducible issue see attached screen capture attached project seen mule failing validate sax parse exception,5
641,STUDIO-5999,HTTP request ::  Value is automatically selected when going over with arrow key in Path list,request value automatically selected going arrow key path list configure go path list issue point stop going list value automatically selected closed,8
642,STUDIO-6002,Dragging MP inside the canvas is not always succesful,dragging inside canvas always flow several message visual editor drag another position flow try several time issue dragging always successful sometimes selected annoying,8
643,STUDIO-6003,Dragging MPs inside a long flow in Windows is not possible because of the limited scrolling,dragging inside long flow possible limited create flow several message least try drag first message processor last position flow issue possible due,5
644,STUDIO-6005,Default exception strategy in Global Configuration doesn't offer the existing global exception strategies,default exception strategy global configuration offer global exception studio recognize global error handling dragged outside flow create valid global error handling strategy show global believe side effect unable set default exception handling strategy lastly note even error project compile work fine,5
645,STUDIO-6011,Debugger :: Add more room in Mule expression watches to add Multiple expressions,add room mule expression add multiple view watch mule evaluate mule line enter expression several would nice room instead one line possible see,5
646,STUDIO-6012,[Custom Metadata Definition] Improve cache structures and persistence,custom definition improve cache persistence remove type full cache message processor input output message processor cache,13
647,STUDIO-6085,[DF] Clean up alignment and layout,clean alignment layout need clean layout alignment view acceptance criterion help new understand different sample output code view need approve layout padding,5
648,STUDIO-6088,[DF] Improved error reporting/layout for samples,error layout acceptance criterion clean way display error status error make sense rest,3
649,STUDIO-6090,[DF] declare inputs when using auto complete,declare auto complete user want studio add input use auto completion,5
650,STUDIO-6091,[DF] Implement current draft of language,implement current draft language,13
651,STUDIO-6095,[DF] Visual mapping design 2nd draft,visual design draft,8
652,STUDIO-6096,[DF] Output view for Java objects,output view user want see sample output text representation,3
653,STUDIO-6097,[DF] Package 3.7 snapshot with DFL runtime,package snapshot see description,5
654,STUDIO-6099,Add support for multi-level data-sense key.,add support level data sense key several net oracle need data sense modeling concrete use case following support component model today create key composition component interface user create delete insert need create user create user delete user insert also affect usability new connector document edit,13
655,STUDIO-6169,Studio: Add support for auto discovery of the new http transport,studio add support auto discovery new transport,3
656,STUDIO-6114,HTTP Request does not support dash and underscore in raml global elements,request support dash underscore global information forum failure sample file connector notification,2
657,STUDIO-6125,Java project dependency of Mule Project,project dependency mule project user want library project studio able use library mule project way work mule project project project usually need mule possible add mule server user library project mule project deployment server deployment mule archive following happen project jar file name project name project name cannot used file removed jar file part directory inside mule application project mule also copied folder mule application,5
658,STUDIO-6127,[DataSense in Background] Add visual cues when a DS Job is executing for the current editor,background add visual job current editor need kind indication job current editor showing animated spinning wheel hourglass type would fine,8
659,STUDIO-6128,[DataSense in Background] Cancel purely UI related DataSense retrieval jobs when leaving editor that launched them,background cancel purely related retrieval leaving editor background show information user current currently compete live even editor shown improve logic kind retrieval leaving editor,8
660,STUDIO-6130,[DF] tests have to be reviewed on merge,merge test mule tooling test mule tooling test mule tooling test mule tooling rest consumer test mule tooling test mule tooling editor test mule tooling core test mule preview need branch going,3
661,STUDIO-6139,[DataSense in Background] Error notifications dialog loses buttons when the message is too long.,background error button message long error message long notification error button showing information,5
662,STUDIO-6140,[DataSense in Background] Make error text selectable.,background make error text selectable make error notification selectable user copy paste,3
663,STUDIO-6149,[DataSense in Background] Make the DataSense explorer tree refresh every time a job finishes.,background make explorer tree refresh every time job current behaviour explorer tree refresh job corresponding current editor execution may introduce propagation need remove restriction tree every time order reflect new data propagation,1
664,STUDIO-6150,[DataSense in Background] Make the DataMapper editor refresh on job completion,background make editor refresh job completion make editor refresh every job completion update show new available,5
665,STUDIO-6179,[DF] Deep search for auto completion,deep search auto completion deep structure e g root family name dan type name code editor get auto completion root family name,8
666,STUDIO-6181,[DF] Support auto completion of keys for Maps/Java objects,support auto completion need support auto completion,5
667,STUDIO-6182,[DF] Update grammar to reflect latest spec,update grammar reflect latest spec need incorporate selector,3
668,STUDIO-6184,[DF] Show output schema in DF,show output schema need show output schema,3
669,STUDIO-6191,[DF] Support searching by label,support searching label related studio need able search label also need show auto suggest,8
670,STUDIO-6219,As an Integration Developer I want to be able to define the Metadata for Message Processors so that this Metadata it's propagated and it can be use for Design,integration developer want able define message use design acceptance criterion able define file message inbound able use data framework disk,21
671,STUDIO-6220,Allow adding required libraries to pom.xml file if the project is maven based,allow pom file project based allow pom file project based,13
672,STUDIO-6221,[SVR] Apply light theme to Studio (Carl's & James' design),apply light theme studio carl design need investigate skin eclipse match carl found drive id,21
673,STUDIO-6263,Create plugin for old DataMapper ,create old need create,5
674,STUDIO-6264,[DF] Spike on visual mapper,spike visual mapper need spike visual acceptance criterion set plan release start,13
675,STUDIO-6301,[Dark\Light Theme] Change style in Properties Editors,dark light theme change style native something text box group text acceptance criterion look fine consistent o x,13
676,STUDIO-6306,[Custom Metadata Definition] Persist metadata definitions in the config XML file.,custom definition persist file persist file spike store flow custom,8
677,STUDIO-6331,Transform: when having a big payload and maximizing the editor there are some UI issues,transform big editor reproduce create blank set go tab paste code count rest build id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status success state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status success state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id id number status failure state finished rest id code maximize editor issue check also delete paste loose color,5
678,STUDIO-6338,[Dark Theme] Enable icon switching with themes,dark theme enable icon switching studio support icon switching depending selected theme,13
679,STUDIO-6344,Studio <transform> element support,studio transform element support spec document edit acceptance criterion need support destination transform user able switch context see different way remove e remove set variable transform,21
680,STUDIO-6356,Metadata for Connectors is not shown on the explorer,shown explorer connector dynamic build input output always shown unknown even connector successfully,3
681,STUDIO-6403,Transform: deep search autocomplete does not suggest XML attributes,transform deep search suggest reproduce input want use weave script set value key attribute shown list,3
682,STUDIO-6415,Update Studio Weave editor to remove $ from variables,update studio weave editor remove see,8
683,STUDIO-6443,Studio doesn't refresh connector metadata when the model is an XMLMetaDataModel,studio refresh connector model new feature build based two operation name different first one always issue currently connector create cache reference connector different update operation even connector different properly handled,5
684,STUDIO-6493,Multi Level key is not saved when hitting apply or losing focus,level key saved apply losing focus soap connector built user operation save focus editor screen canvas lost,5
685,STUDIO-6730,ServiceNow WSDL DataSense keys is quite slow,quite slow connector size range complex relationship time load,5
686,STUDIO-6551,"Create new RAML file doesn't add "".raml"" extension if the file name ends with RAML",create new file add extension file name try create new file menu new definition specify name test file name test actual file name test,1
687,STUDIO-6642,Multi Level keys are not loaded when selecting an existing Global Configuration,level loaded global configuration key reproduce create flow get account operation provided connector configure select create another flow drag drop connector new flow selected global step user able selected actual available user select telling need specify value provide possible assigned,1
688,STUDIO-6679,None Multipart messages are detected as multipart,none message several soap binding message part header body studio error yet explorer one body one header,3
689,STUDIO-6773,Studio allows to deploy an app with an ipv4 port already in use,studio deploy port already use nowadays studio forcing use already taken port consequence deploy mule deploy studio without scenario mule deploy attached mule notice port deploy studio check console terminal show without studio throw exception saying port already use go new terminal run command see listening see make request mule answer request studio throw broken pipe exception issue happen run inverted order first studio second mule case mule exception saying port already use scenario go terminal run command look already taken port example see available deploy attached listener port one previous instead saying port already use,5
690,STUDIO-6803,DataWeave GUI Spike #2,spike resolve open design resolve fidelity use native eclipse solve dealing code translate establish estimate create next,21
691,STUDIO-6811,[Custom Metadata Definition] Should support wrap existing types in a collection,custom definition support wrap collection user would need define list already defined type message,8
692,STUDIO-6845,As a user I would like to have an option to customise the palette,user would like option palette user would like option palette choose appear option appear preference page button palette view open preference page preference page allow define new preset collection important user user remove new edit already select preset user apply palette must selected preset take account level preset associated version preset used version preset preference page show different version current use project example preset mule project shown preference page user working project preference page must present least default preset weave preset first one show message exist current used current mule project second one show instead new weave transformer must shown nice order share,8
693,STUDIO-6846,As a user I would like to have a new Palette view,user would like new palette view user would like new palette view work important user friendly way,21
694,STUDIO-6849,[Multi Level Keys] Datasense retrieval is being triggered even when not all elements are populated,level retrieval triggered even level key feature connector triggered twice triggered,3
695,STUDIO-6851,Deploy to AMC design,deploy design need get studio get deploy done priority one support cloud version come next need close version need divide work done across studio,5
696,STUDIO-6853,Studio should propagate metadata correctly for DevKit connectors that return VOID,studio propagate correctly return void void model output output input maybe input different state example found,8
697,STUDIO-6861,[DW-UI] JSON Support,support support simple,13
698,STUDIO-6862,[DW-UI] Change Editor Layout ,change editor layout remove code editor take account add remove transformation modify given name move indicate whether saved archive run scaffolding indicate transformation,8
699,STUDIO-6863,[DW-UI] XML Support,support support support support taking account map need different way marked someway,5
700,STUDIO-6864,[DW-UI] Add Switch between Code and Graphical modes ,add switch code graphical two way support taking account graphical change mode button mode change display latest transformation provide concise way code vice graphical layout going similar actual layout input output single line code editor,21
701,STUDIO-6865,[DW-UI] CSV Support,support support support unary trim capitalize support operator format,13
702,STUDIO-6866,[DW-UI] Usability tests to determine possible issues with the “tubes” display,usability determine possible display criterion determine task done least usability report,8
703,STUDIO-6867,[DW-UI] Java Support,support support operant format support support date support,13
