,issuekey,title,description,storypoint
699,APSTUD-7239,Git tag Aptana Studio builds on push to stable,git tag studio push stable related part build push find version version file see git tag already create new tag form x x note additional v front push tag following ruby ruble,8
700,APSTUD-7240,"Create ""push-studio3-rubles-stable"" Jenkins build",create push stable build latest version available studio two git part build script merge ruble master stable branch push back,5
701,APSTUD-7242,Install and configure Build Pipeline plugin on Jenkins,install configure build pipeline give overview build product watch progress display build pipeline install build configure based build master release development,8
702,APSTUD-7244,Aptana does not remember spaces settings,remember reproduce create new navigate change click apply close reopen note value back actual result indentation result indentation,8
703,APSTUD-7245,Use JFlex scanner for HTML colorization,use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
704,APSTUD-7246,Use JFlex scanner for CSS colorization,use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
705,APSTUD-7247,Use JFlex scanners for CSS partitioning,use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
706,APSTUD-7248,Use JFlex scanners for HTML partitioning,use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
707,APSTUD-7251,"XHTML: Invalid warning on ""html proprietary attribute ""xml:lang'""",invalid warning proprietary attribute inside studio check import ruble project ruble open following note invalid warning gutter node attribute show warning,5
708,APSTUD-7252,XHTML: Invalid '<!DOCTYPE> isn't allowed after elements' warning,invalid warning inside studio check import ruble project ruble open note invalid warning gutter node valid syntax,5
709,APSTUD-7253,Primary nature changes do not apply,primary nature apply create project go project project page make sure least two case one add another restart test change primary nature hit note change remove add new nature studio direct project hit selected primary nature active visually visible project icon also visually marked going back property page actual previous primary nature still selected back way eclipse method line code string new string false string new string false return code since never really eclipse probably write project file primary differ order primary appear first project,8
710,APSTUD-7257,Remote View: Refresh required to see FTP connections after startup,remote view refresh see start studio displayed right click refresh remote view see,5
711,APSTUD-7264,content assist for typecasting is broken,content assist broken content broken following try jump last position always following thing code string code use tab jump continue line always get following generation code code cast like write go back rewrite word lot every code please fix thanks,8
712,APSTUD-7265,Debugger: Rapid use of the toggle breakpoint shortcut key creates duplicate entries.,rapid use toggle key duplicate setting following keyboard create multiple line window select single line rapidly press key command toggle shift b editor button additional duplicate added window recreate open file change view place cursor line rapidly press shift b result one entry window actual result key close enough together second entry added removed line note able recreate mac choice menu,5
713,APSTUD-7267,Switching branch outside IDE doesn't auto-close projects not on new branch,switching branch outside ide auto close new branch switch git support ide check see exist destination branch auto close exist destination switching avoid leaving project around user outside ide handle similar way error pop detect branch change get error state result may need catch handle possibly even sort auto otherwise get error log see like code entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse internal core build eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message refreshing local file system subentry eclipse core message project description file project titanium missing file important information project project function properly file entry eclipse core message file found titanium titanium feature feature stack io titanium titanium feature feature file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core eclipse internal core eclipse internal core initialize eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker code,8
714,APSTUD-7270,Show char limit in the git commit message field,show char limit git commit message field would nice would show line commit message field longer know git commit never longer post writing git commit suggestion good length could show grey line text field much like done regular editor also command line option change value,8
715,APSTUD-7272,Split derby into separate plugin,split derby separate ship apache derby part made possibly shipped certain already machine,5
716,APSTUD-7277,Lion: High CPU Usage,lion high usage reproduce open size web project git version control wait usage stay around actual result high usage result low usage,13
717,APSTUD-7279,Refactor the PyDev interactive console to be used in other projects,nan,13
718,APSTUD-7280,Create JS interactive console feature using the PyDev extracted base (using Rhino),create interactive console feature extracted base rhino create interactive console rhino,20
719,APSTUD-7281,Build JS interactive console feature and bundle it in the build (with PyDev dependency for now),nan,5
720,APSTUD-7282,Create JS interactive console documentation in wiki,nan,5
721,APSTUD-7283,Execute the javascript shell as an external process (currently it's running javascript using the same vm as Aptana Studio),nan,5
722,APSTUD-7284,Integrate actions to execute the current script in the shell (ctrl+alt+enter in PyDev),nan,5
723,APSTUD-7285,Remove PyDev dependency from the JS interactive console,remove dependency interactive console currently interactive console built distributed feature task dependency removed,20
724,APSTUD-7286,Implement LRUCache with virtual memory paging scheme in editor infrastructure,implement virtual memory scheme editor infrastructure initially main issue found really work well strategy parse large document done say end new parse parse cache size cache never used situation good side get place properly large document may lot sub already make faster full simple approach simply making cache say maybe different one outer another internal inside structure memory may problem maybe single cache desired size time say may reasonable replacement making proper use implementation virtual memory scheme value may associated size size related document length may good speed size final ast selected approach virtual memory scheme may still alive,13
725,APSTUD-7287,Don't show colors in preferences (only link to themes),nan,2
726,APSTUD-7297,Test latest CEF version on Linux,test latest version version need test whether fix current done independent studio following used pull chromium code run sh create project run make release build project launch executable,13
727,APSTUD-7311,Aptana loses connection settings,connection reproduce create shut program restart gone actual result connection result expect recreate connection program,13
728,APSTUD-7318,"Editor blocks certain characters like double quotes, left curly braces, left paranthesis, left braces",editor certain like double left curly brace left left brace error detail found behavior mixed code,8
729,APSTUD-7320,Create an extension point to hook into the project creation process,create extension point hook project creation process need hook project creation process allow post project currently need following extension point listener project creation project nature multiple proper order,8
730,APSTUD-7324,IllegalStateException setting Job's system property,setting job system property git push found error terminal push successful added ticket thing thats get cake celebrate,8
731,APSTUD-7330,Deadlock when updating folding structure.,deadlock folding structure got deadlock making performance partitioning e faster partitioner made race condition appear problem lock onto editor document different see stack code thread main suspended line trying lock editor run line execute runnable line object line line run line run line line line line line line line replace string long line replace string long line locked document object replace string line replace string line replace string line replace string long line replace string line replace string line string line event line event line daemon thread editor common text reconciler suspended string position line trying lock document position line position line annotation line annotation map line annotation map annotation line map position line locked editor line line reconcile line reconcile line line line process line run line code,8
732,APSTUD-7331,Support ES5 getter/setter syntax in Javascript parser,support getter setter syntax parser testing tried play getter setter syntax however even valid syntax break parser currently code function return get return set value value code parser syntax error unexpected token get line,20
733,APSTUD-7334,JavaScript comment moved to next line during formatting,comment next line reproduce create file single line code alert test alert code format shift f actual result code alert test alert code result code alert test alert code comment end line next line,5
734,APSTUD-7336,Cannot highlight in javascript single-character variable name,cannot highlight single character variable name reproduce create short variable name e g aa test aa test make sure place cursor variable variable actual result variable cannot single character long variable name cannot result highlight,5
735,APSTUD-7339,cannot use <% tags in any *.html.erb file popup error,cannot use file error reproduce open file case controller going work view hello opening tag type error open stealing focus telling error see error log string index range actual result error message result error message,5
736,APSTUD-7340,ctrl+space creates extra sign and extra letter,nan,2
737,APSTUD-7346,CompositePartitionScanner should not rely on IRules (so that it can take advantage of JFlex-based scanners).,rely take advantage based currently among different use scanner tied sub return parser able work without requisite take advantage based,40
738,APSTUD-7352,"Add ""tags"" to templates",add identical titanium index guide add concept add field modify read set serialization update documentation reference new functionality,8
739,APSTUD-7358,Increase height of validation list ,increase height validation list attached list least one row inside account horizontal scroll also right text,3
740,APSTUD-7359,"""Events"" variable/object flagged as error in JavaScript Style Validator",variable object error style somewhere validation overly strict used following code code backbone event event shift code,8
741,APSTUD-7366,Trying to write a string that is too long and will overflow the recorded length maximum,trying write string long overflow length maximum start file open freeze write following error message trying write string long overflow length maximum fix kill restart restart mast close fast need longer freeze added log file,13
742,APSTUD-7367,Auto-completing html attribute value inserts an extra character,auto attribute value extra character script tag type attribute incorrect auto completion add extra double quote suggest instead text code script type script style type style code reproduce type script type te select text list end,5
743,APSTUD-7377,"After some exception is logged, don't log the same exception again for 20 seconds.",exception logged log exception avoid logging error suggestion cache previously logged error already log unless,5
744,APSTUD-7386,"turn off ""."" as a trigger character for JavaScript",turn trigger character see parent ticket behavior would like modify,3
745,APSTUD-7392,InvalidThreadAccess exception when starting up aptana studio (getting color in git from non-ui thread with no theme ends up setting current theme and trying to update tree).,exception starting studio getting color git non thread theme setting current theme trying update tree exception starting eclipse install code message code plug eclipse equinox stack eclipse invalid thread access eclipse error eclipse error eclipse error eclipse error eclipse eclipse tree tree eclipse eclipse eclipse eclipse navigator eclipse eclipse eclipse eclipse eclipse eclipse refresh eclipse refresh eclipse navigator refresh eclipse refresh theme internal theme internal eclipse core internal run eclipse core run eclipse core internal eclipse core internal theme internal theme internal theme internal git internal git internal git git run eclipse core internal worker run worker code,8
746,APSTUD-7393,StackOverflowError parsing big file (with fast parser),big file fast parser python file class object pas giving stack overflow error code python parser parse python parser parse python parser parse python analysis builder call python analysis builder call python analysis builder python analysis builder run python analysis builder python analysis builder python analysis builder python analysis builder python builder python builder python builder python builder build eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal build eclipse core internal eclipse core internal run eclipse core internal worker run worker code,5
747,APSTUD-7394,ClassCastException during parse in Python file with yield in global scope.,parse python file yield global scope file content yield yield global scope raised,3
748,APSTUD-7410,Error updating the PHP task-tags,error task saw dev like comment bad line pointed code string text new string source code code stack string index range string string editor internal indexer editor internal indexer editor internal indexer editor indexer editor indexer run eclipse core internal worker run worker code,5
749,APSTUD-7415,Not changing perspective when PHP debug terminates.,perspective although system choose switch session seem bug already find issue similar reproduce edit run session result end session studio honor change view prompt selected actual result currently trigger,5
750,APSTUD-7416,Git not remembering my password,git password even though click remember password session every time prompt come git ask password every time hit push guessing bug password first time,8
751,APSTUD-7417,Project template rubles not working after current nightly build.,project template working current nightly build reproduce ruble project template go file new type web case actual result default web template result list working recent nightly build update ruble work year wondering something,3
752,APSTUD-7418,Formatting JavaScript source deletes bookmarks,source reproduce create web project create file fill code create bookmark line format source shift f actual result bookmark result bookmark also stay near possible initially move another line bookmark also move line,8
753,APSTUD-7420,JS formatter inserts space before typeof,space reproduce format example code code function test string return code actual result code function test string return code space result code function test string return code,5
754,APSTUD-7421,JS editor does not color words `this` and `arguments` in Aptana Studio 2.x theme,editor color studio x theme reproduce open example editor code function prototype function method return apply code actual result colored color difference local method special result colored differ text,5
755,APSTUD-7423,Add more Javascript formatter options for comments,add reproduce source may contain code comment used document class block comment may used disable code another style block comment good disable enable code line comment code actual result format differently result comment type e g eclipse development,20
756,APSTUD-7425,Search form doesn't support crtl+a (select all) shortcut,search form support select reproduce open new document fill search form box text press actual result text selected like result text box selected,5
757,APSTUD-7438,JS Indexing complaining about metadata types declared like Anchor[],indexing declared like anchor link anchor declare link whatever use array type inside code denote given type convert old style new unify code additionally fully support array type properly type hierarchy really need strip generic type end array parent type,5
758,APSTUD-7442,JS Functions on overloaded variable names produce broken type strings,variable produce broken type getting variable used many time resulting multiple assigned function way write function able wrapped unwrapped getting broken type variable function type return may need change function type type type type type function may also function return making impossible reliably unwrap e function number object function array string,13
759,APSTUD-7444,git revert,git revert hey git context menu revert option close want see revert suck hard sometimes revert control z german know u would useful could add confirm revert menu confirm loose lot simple thanks,5
760,APSTUD-7449,Pydev - Attributes in class that inherits from dict do not appear in variable view/debug/perspective,class appear variable view perspective example two class extending python dictionary one via inheritance composition e dictionary attribute expect look nearly variable view composition style instance expect inheritance style implementation unable see attribute built appear python problem since able set get print within code console composition style work inheritance style faster leaner attached code snippet screen shot see set marked see problem expand variable window,1
761,APSTUD-7475,"php formater, always inserts space after include statement",always space include statement code include statement space every time run causing problem code include function code becomes code include function code work include file include function,5
762,APSTUD-7477,Adjust JS index keys to be inline with expected usage,adjust index usage decided make use index format also retain similar usage usage index pretty far outside effectively event lead large make nearly impossible easy particular currently store type function property event require first four simply last specific instance recording require function method typically also separate type declaration additionally declaration typically simple compact code type represent class interface annotation flag super ref field ref method name parameter count code studio code property name description since user type function property plus included function name usage description return type description exception type description event name description since user type event property name description since user type code obviously store much information expect fully serialize index whereas index matching document file reconstruct necessary additionally store type data index need type index need always easily look open question whether sort information need record index demand,40
763,APSTUD-7479,"""Enable Condition"" checkbox in break properties dialog is ignored",enable condition break open click enable condition enter condition save condition work open uncheck enable condition leave condition text unchanged save work condition,5
764,APSTUD-7483,Debugger expressions name is not readable,name readable name expression view readable different text color would great example white please see,5
765,APSTUD-7484,Error trying to parse JS number: '0x3',error trying parse number code entry editor message build qualifier error trying parse number stack math math editor editor editor access editor code,5
766,APSTUD-7486,Major CSS syntax issues (Validation) (Attribute Selectors),major syntax validation attribute recreate problem open file create one add value selector similar syntax check validation valid selector although studio alter validation developer en u attribute spec element attribute whose value least one instance empty string selector represent anything screen shot included attribute selector inside argument validate example audio display none validate although studio seem like argument although audio element attribute perfectly valid please see link included second screen shot,5
767,APSTUD-7487,Cannot set breakpoint in php file,cannot set file try set file get error entry log entry eclipse core message internal error toggle stack eclipse internal provider eclipse internal provider eclipse internal provider run eclipse core internal worker run worker,8
768,APSTUD-7489,"Aptana editor forces faulty auto-completion of ""this"" keyword on entering a following period",editor faulty auto completion entering following period studio editor auto completion feature several serious used entering period trying indicate property method editor auto gibberish clumsy work around use dash place period replace dash period bloody nuisance,10
769,APSTUD-7500,Toggle uncomment shortcut messes up html formatting,toggle content bar remove comment also remove comment,5
770,APSTUD-7504,Javascript validators appear in random order,appear random order opening window studio validation appear random order close window reopen order,5
771,APSTUD-7509,Can not upload file via ftp,file via update trying file always get error click synchronize everything work fine log like code entry message file stack file inside ide core old synchronizer synchronizer ide core old synchronizer synchronizer ide run eclipse core internal worker run worker code server log like code logged current directory successful current directory type type set feat rest stream size type size modify end site help command parameter syntax error command unrecognized successful current directory entering passive mode list connection accepted transfer noop type type set successful current directory entering passive mode list connection accepted transfer successful current directory entering passive mode list connection accepted transfer entering passive mode connection accepted transfer entering passive mode list connection accepted transfer dele file successfully code,5
772,APSTUD-7512,JS Parser: make the ast creation faster when comments are collected.,nan,8
773,APSTUD-7524,"Failed to parse large JavaScript file, resulting in 100% CPU usage",parse large file resulting usage project file attached ti studio indexing file join file crash log big post related part code entry editor message build error parse file data dev trunk client titanium repairman web three min parser validation stack concurrent sync concurrent concurrent unlock index core index index index core index query index editor index editor editor editor editor visit editor ast accept editor ast visit editor editor editor visit editor ast accept editor ast visit editor editor editor editor editor editor visit editor ast accept editor ast visit editor editor editor editor include editor include editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler eclipse text reconciler run entry editor message build error parse file data dev trunk client titanium repairman include parser validation stack editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler process eclipse text reconciler run code,8
774,APSTUD-7528,"Proposed solution to ""Parent path doesn't exist""",solution parent path exist set connection remote path server set e without leading slash connect server see list even single file tried save got error parent path synchronization mode first file got synchronized however found leading slash e setting remote path issue advice forbid setting path server without leading slash otherwise correct issue,1
775,APSTUD-7532,Window caption and some of the menus show variable names,window caption show variable reproduce open studio caption perspective name web menu help also show see actual result see result correct caption menu,5
776,APSTUD-7552,Submit a ticket: return user to the dialog to edit if JIRA submission failed,submit ticket return user edit submission reproduce write ticket length good effort make mistake return needing think error submit ticket bad needing way away work nothing left write everything try submit guessing problem absolutely wrong approach actual result ticket lost result returned explanation fix guess think maybe allow enter give list reproduce format result easily read notice enter time underlying problem big bug yes go write original bug enter see problem sure,5
777,APSTUD-7571,Aptana 3 Preview Not Working,preview working quite sure label first time ticketing system working trying redo couple working local server program everything linking properly initial web project main location project following link preview browser internal browser preview setting browser display setting web browser configuration setting preview non display setting external web server preview non tried run button gave following error message generic server support start try preview internal browser show properly couple wondering something,8
778,APSTUD-7572,Split JS plugin into core and UI parts,split core may need move functionality titanium studio studio built functionality properly core joining back may cause well actually proper architecture result split core properly eventually merge node stuff,20
779,APSTUD-7575,Split CSS Editor plugin into core and UI plugins,split editor core combined core code editor proper separation split two apart,13
780,APSTUD-7576,Split XML Editor plugin into core and UI plugins,split editor core combined core code editor proper separation split two apart,8
781,APSTUD-7577,Split HTML Editor plugin into core and UI plugins,split editor core combined core code editor proper separation split two apart,13
782,APSTUD-7579,Activating Studio became slow due to too many calls of ProjectPropertyTester (when changing tabs),studio slow due many effect browse causing appear time studio open day unusable point attached profiler got attached attached profile single switch editor point tested almost another thing strange may related property working development version revision,8
783,APSTUD-7580,problem in the editor when selecting suggested elements for auto-completion,problem editor auto completion reproduce open studio create new web project create input element editor auto complete type attribute write within double ra let editor radio result input type studio build,1
784,APSTUD-7581,Can't scroll down or up in the preview editor,scroll preview editor set editor size vertical scroll bar show scroll bar editor see entire insufficient resolution screen,5
785,APSTUD-7594,Split DTD Editor plugin into core and UI plugins,split editor core combined core code editor proper separation split two apart,8
786,APSTUD-7605,Syntax Highlighting for ERB Files Doesn't Recognize Comments,syntax recognize studio syntax support syntax code comment useful testing code syntax ruby doc,1
787,APSTUD-7630,Aptana Eclipse plug-in fails to download,eclipse plug install eclipse tried several market place direct update site given direct zip file error zip error zip zip file empty zip open native method zip unknown source zip unknown source eclipse equinox publisher eclipse eclipse equinox publisher eclipse eclipse equinox publisher eclipse eclipse equinox internal provisional eclipse equinox internal provisional process eclipse equinox internal provisional added eclipse equinox internal added eclipse equinox internal added eclipse equinox internal provisional eclipse equinox internal provisional eclipse equinox internal provisional poll eclipse equinox internal eclipse equinox internal eclipse equinox internal eclipse equinox internal repository eclipse equinox internal repository eclipse equinox internal repository eclipse equinox internal repository eclipse equinox internal reconciler activator activator eclipse equinox internal reconciler eclipse equinox internal reconciler eclipse equinox internal provisional eclipse equinox internal provisional poll eclipse equinox internal reconciler activator activator eclipse equinox internal reconciler activator start activator eclipse framework internal core run security native method eclipse framework internal core eclipse framework internal core start eclipse framework internal core eclipse framework internal core resume eclipse framework internal core framework framework eclipse framework internal core eclipse framework internal core eclipse framework internal core eclipse framework internal core eclipse framework internal core eclipse framework internal core eclipse framework eclipse framework run,2
788,APSTUD-7631,PHP =& Operator not autoformatting correctly,operator correctly recognize operator code fairly common like variable something supposed look like variable something,5
789,APSTUD-7634,PHP $var not being highlighted inside double quotes,inside double syntax used work last update belive previously inside double string hello name name used get fully make lot difficult review code see variable used normal string edit version,5
790,APSTUD-7636,Cannot show preview (embedded WebKit browser),cannot show preview browser reproduce update open page press button show preview editor actual result new tab header tab effect error record log file could initialize class result preview exactly previous preview worked without x,5
791,APSTUD-7638,When submitting ticket from Aptana it skips some fields,ticket reproduce create ticket select severity attach log file press check ticket web browser actual result result log file attached,8
792,APSTUD-7662,Aptana Studio 3 crashes on attempted preview/render,studio preview render reproduce tested causing addition element file file previously successfully many time tested combination none name case something difference inclusion element crash preview attempt able include attach various error could assemble diagnostic log file error system error report crash mac o x actual result studio second pressing preview button result successful preview render,3
793,APSTUD-7673,javascript parser wrongly identified regex in html script,parser wrongly script happen plain editor inside via script example script type text text transform translate w z h z script,8
794,APSTUD-7686,NullPointerException when trying to get a UserAgent for JS code assist,trying get code assist exception occasionally code assist file code exception thread eclipse execute runnable eclipse error eclipse error eclipse synchronizer synchronizer eclipse internal eclipse display display editor common editor common run thread run thread core internal editor common editor common editor common editor common editor editor editor editor common editor common editor common editor common access editor common run eclipse custom editor common editor common run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code,5
795,APSTUD-7812,First launch of Connection Manager wizard enable all the radio button options ,first launch connection manager wizard enable radio button precondition step done test create titanium project open node project connection observe connection manager window destination radio button,5
796,APSTUD-7814,"FTP:""Save as "" button doesn't perfom validation test on connection editor page",save button validation test connection editor page precondition setup done connection manager connection test create titanium project link connection project explorer open node project connection launch connection window double click connection listed project node project connection connection site select save button make sure mention connection name attached result validation check allow save new connection one save tab connection window editor page,5
797,APSTUD-7906,Write script to update version numbers when we bump versions for Aptana Studio,write script update version bump studio manual search replace handful listed page script,13
798,APSTUD-7721,Errors break code folding,break code folding code folding ruby file folded automatically unfold try block code class automatically type create new function end end fold type automatically,8
799,APSTUD-7806,i dont see the browsers compatibility tag in the assist code field,nan,10
800,APSTUD-7820,php code inline formatting,code code cause fail code title echo title entry message build error content differ around position input title title output title title code like title echo title,5
801,APSTUD-7825,Show Preview Window now loads FLUSH RIGHT only,show preview window flush right reproduce load document click show preview window button studio v prior always flush left screen host o mac o x o version o arch version vendor apple home system library content home studio version install directory file studio directory file teacher studio allow log size log backup icon eclipse internal carbon class path studio content eclipse equinox jar language node version path actual result flush right see attached screen shot result left justification preview,8
802,APSTUD-7848,Split SVG Editor plugin into core and UI plugins,split editor core combined core code editor proper separation split two apart,13
803,APSTUD-7878,power,power reproduce step open browser step enter type step click step open password page step enter step enter step click step draw defect point,6
804,APSTUD-8026,Update PyDev to 3.0.0,update latest version include studio source,8
805,APSTUD-8034,Rad rails plug-in Not installing ,rad plug hi tried install option eclipse start message come along eclipse installer missing component studio message really explain version dependency missing tried really satisfactory since want use date version eclipse still going concern really ought display prominently version install studio recommend show version eclipse case add new feature market place,3
806,APSTUD-8061,Javascript format shorthand modulo,format shorthand modulo angle math pi work angle angle math pi,3
807,APSTUD-8079,PyDev no longer installed after update,longer update reproduce studio new version note trying install update stable message already functionality still available menu list studio functionality actual result afterward update studio result seamless reinstall make sure update,8
808,APSTUD-8082,square brackets after round one ,square round one like con considered error auto format stop working con correct,1
809,APSTUD-8125,intellisense (code completion),code completion switched back visual studio issue dealing code completion type specify internals level within function class may nice auto completion module development informative code use program shown everything need know code,10
810,APSTUD-8185," ""Automatically sync my changes with the remote site"" only syncs one way",automatically sync remote site one way deployment automatically sync remote site selected automatically sync chosen opening file remote connection making change saving file initiate sync local copy file local copy remains unchanged opening file locally saving initiate sync remote copy,8
811,APSTUD-8188,Create shell EDT FTPj library,create shell library new either install trial version library close make simpler package shell version library real version compile time,8
812,APSTUD-8189,Categorize core Aptana feature,categorize core feature core feature need uncheck group category see install,3
813,APSTUD-8217,Windows: Aptana Studio Installer: Studio does not install JRE and hence fails installation,studio installer studio install hence installation regression issue since studio used get successfully replicate studio build try clean machine actual color red prerequisite could error refer color error appear installation must successful,5
814,APSTUD-8234,Dialog reports call to nonexistent class in Eclipse 4.4 (Luna),call nonexistent class eclipse luna reproduce start eclipse see start note apparently first experience bug see especially final comment actual result following text internal error enable flush log cache eclipse framework internal core result error,5
815,APSTUD-8254,Still no CSS Code Assist in SCSS/SASS editor,still code assist editor would really great code assist feature enable editor feel like losing half speed gain type every single property,1
816,APSTUD-8257,Can't access connections row from Project Explorer,access row project explorer reproduce create project open project explorer window actual result show row result able connect remote via,5
817,APSTUD-8259,Aptana Studio 3 Crashes on Startup after Updating,studio update studio would longer open would crash loading splash screen version studio still problem mac o x ran terminal output code studio content session eclipse unknown version vendor apple o arch cocoa framework command line o cocoa arch entry eclipse core message unsaved previous session refreshing recover entry eclipse core net message system property set local local external source value entry eclipse workbench message code plug eclipse workbench stack eclipse eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker entry eclipse message unhandled exception entry message unable execute early code extension stack eclipse eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker warning display must main thread due cocoa entry eclipse core message internal error start ruble bundle manager stack log log instance internal model run eclipse core internal worker run worker entry eclipse message error status handling stack eclipse invalid thread access eclipse error eclipse error eclipse error eclipse display error display eclipse display display eclipse display create display eclipse graphic device device eclipse display display eclipse display display eclipse display display eclipse handle eclipse internal ide handle handle eclipse internal handle eclipse handle eclipse internal progress done eclipse core internal notify eclipse core internal eclipse core internal done eclipse core internal eclipse core internal eclipse core internal worker run worker entry eclipse core message internal error start ruble bundle manager stack log log instance internal model run eclipse core internal worker run worker entry eclipse core message job found still running platform shutdown shutdown model job found still running platform shutdown shutdown model entry eclipse core message job found still running platform shutdown shutdown eclipse internal workbench job found still running platform shutdown shutdown eclipse internal workbench entry eclipse core message job found still running platform shutdown shutdown model job found still running platform shutdown shutdown model entry eclipse message unhandled exception entry eclipse equinox message unable execute early code extension stack eclipse core plug eclipse equinox unable class eclipse equinox internal eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse internal run eclipse custom eclipse internal eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker eclipse equinox internal sun reflect native method sun reflect sun reflect reflect constructor constructor class class class class eclipse core internal registry subentry eclipse equinox registry message plug eclipse equinox unable class eclipse equinox internal stack eclipse equinox internal sun reflect native method sun reflect sun reflect reflect constructor constructor class class class class eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse internal run eclipse custom eclipse internal eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker warning display must main thread due cocoa entry eclipse core message internal error loading bundle studio configuration eclipse ruble stack error reading class ruby eclipse loader eclipse loader eclipse loader eclipse internal eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal embed internal embed internal embed embed embed model run model run model run model model run eclipse core internal worker run worker zip closed zip zip access zip read zip fill zip read eclipse read eclipse internal eclipse eclipse loader entry eclipse message error status handling stack eclipse invalid thread access eclipse error eclipse error eclipse error eclipse display error display eclipse display display eclipse display create display eclipse graphic device device eclipse display display eclipse display display eclipse display display eclipse handle eclipse internal ide handle handle eclipse internal handle eclipse handle eclipse internal progress done eclipse core internal notify eclipse core internal eclipse core internal done eclipse core internal eclipse core internal eclipse core internal worker run worker warning display must main thread due cocoa entry eclipse core message internal error loading bundle studio configuration eclipse ruble stack ruby embed internal embed internal embed embed embed model run model run model run model model run eclipse core internal worker run worker entry eclipse message error status handling stack eclipse invalid thread access eclipse error eclipse error eclipse error eclipse display error display eclipse display display eclipse display create display eclipse graphic device device eclipse display display eclipse display display eclipse display display eclipse handle eclipse internal ide handle,3
