,issuekey,title,description,storypoint
559,DURACLOUD-865,Create AuditStorageProvider to push AuditTasks to audit queue,create push audit queue need decorator new class capture read write write queue later note item,5
560,DURACLOUD-866,Set up local logging to capture read and write storage actions,set local logging capture read write storage already read write work information written local log,1
561,DURACLOUD-867,Space listing not being displayed in Chrome browser,space listing displayed chrome browser loading application chrome browser list displayed multiple different provider primary provider listing show one storage provider clear way get listing display,1
562,DURACLOUD-868,Upgrade from Maven2 to Maven3,upgrade upgrade update compatible fix build,3
563,DURACLOUD-869,Sync Tool: add content ID prefix option,sync tool add content id prefix option discussion noted would like able break data set perform lower path hierarchy would like full directory path included content id currently way environment either run sync tool high level directory move content around moving content around production storage system practical new feature resolve problem allow prefix option would content transferred keep simple prefix provided would apply content,2
564,DURACLOUD-873,SyncToolUI: Option to set threads,option set provide option set number used drop box configuration screen,3
565,DURACLOUD-874,SyncToolUI: Option to include prefix,option include prefix added prefix option task provide way make use new feature,1
566,DURACLOUD-876,Create 3.0.1 AMI,create ami use code add lumberjack update root update,1
567,DURACLOUD-877,Provide a way by which users can determine the optimal SyncTool thread setting,provide way determine optimal thread setting currently determine ideal number maximize throughput need run tool variety record speed compare time consuming difficult task make thread number optimal throughput simple possible,3
568,DURACLOUD-879,Update mimetype determination method,update determination method class common currently oracle net determine file based file extension class used generate transferred current method file found individual user make difficult update better option would use oracle activation purpose would allow u include file therefore much comprehensive,1
569,DURACLOUD-880,Media streaming URL not being displayed in space properties,medium streaming displayed space medium streaming turned space property added space streaming host host value stream space change made unfortunately release streaming host value one space cannot actually use streaming even turned,1
570,DURACLOUD-881,Cannot configure or turn off logging of Retrier in ContentStoreImpl,cannot configure turn logging currently unfortunately ideal use example replication task suite use method way tell whether content already content exist expect receive u perform logic like content see local content unfortunately however warning message time row content yet exist warn client error get item zip dev backup due response code value response body value null replication task suite actually fill unnecessary example want new content first check already error x new content logged would cause unnecessary worry anyone looking reality harmless scenario content obviously exist first like warn message blob master main client repeated time log warn default execute method blob master main client ideally way configure logging like task time many rather throw final error rather logging error message multiple time row logging cannot easily switching default execute method log would better way see underlying error turn default get filled repeated note discovered upgrade replication task suite use version common unfortunately logging way unlikely release replication task suite code,2
571,DURACLOUD-882,Fixity check green bar not being displayed,fixity check green bar displayed green bar show date last fixity check displayed feature need new bit integrity system put place allow see health,3
572,DURACLOUD-884,Better handling for content files added with an incorrect checksum,better handling content added incorrect currently content item added storage provider via put content rest call included content item match provider response file remains storage provider task ensure content check either added removed space return response error code body text better issue,3
573,DURACLOUD-885,Limit storage provider details,limit storage provider current rest call determine available storage instance response set beyond standard set case,1
574,DURACLOUD-886,Restricted Streaming,restricted streaming would continue use stream would add option limit access content would two setting space open streaming streaming restricted streaming new feature restricted streaming would directly accessible instead expose file new rest method would provided could retrieve could used stream file new rest call would require providing password user administrative new rest call would require ending date time parameter returned longer valid new rest call would allow providing optional parameter address range used access content consumer service case responsible user system access content making call appropriate request retrieve player e g allow user view content,8
575,DURACLOUD-887,User IP limits,user would add new user attribute address range notation attribute user filled future log user management console would require user coming address range would able update attribute management console note feature would need support multiple address range could specific user need able log,3
576,DURACLOUD-888,Make Audit and Manifest REST methods consistent with other durastore calls,make audit manifest rest consistent namely make sure parameter null primary storage provider used,1
577,DURACLOUD-890,Problem running the latest synctool installer works on osx mavericks,problem running latest installer work trouble installer first problem lack install still luck able reproduce latest installer double icon nothing system log showing output le completely helpful output apple peruser job weird reason finder process actually start last message repeated time,1
578,DURACLOUD-894,Make org.duracloud.common.DateUtil  threadsafe,make common neither parse format,1
579,DURACLOUD-895,Synctool fails when the max file size is greater than max java integer value,file size greater integer value greater integer fail file size set appropriately high ie,1
580,DURACLOUD-896,Add SyncTool feature which allows for skipping existance checks for new content sets,add feature skipping new content feature initial data proceed without usual see content already since know instead simply transferred need feature come large set small million overhead file overall transfer considerably,2
581,DURACLOUD-897,Add REST API for Accessing Bit Integrity Reports in DuraStore,add rest bit integrity rest support call get last bit integrity report space include along body latest report status report success went well failure well date report accessible head call content well get,2
582,DURACLOUD-898,Spaces no longer loading in Firefox 33.0+ in duradmin,longer loading longer loading,1
583,DURACLOUD-903,Clicking content checkbox unexpectedly deselects after loading the content detail ,content unexpectedly loading content detail reproduce load space make sure content selected click next content item notice initially checked selected,1
584,DURACLOUD-904,SyncTool: Make sure files restored from change list on re-start are in the current set of content directories,make sure change list start current set content issue restart picked old change list file even though set content completely different writing old change list could next run carried change list really fix problem proposal add check restart change list read remove change list actually exist list content,1
585,DURACLOUD-910,Clicking on the checkbox next to a space causes the application to hang.,next space application reproduce issue open select single space notice throbber continuously,1
586,DURACLOUD-911,Failure with space and %20 in content ID on SDSC,failure space content id several noted recently mill perform duplication content item content id content id note blank space attached file set mill dead letter queue able reproduce issue create content item name test file note see issue test file test file would appear combination two actual space necessary provoke issue,2
587,DURACLOUD-912,Copy dialog in UI has multiple progress spinners next to space selection,copy multiple progress next space selection shown attached image copy via multiple spinning indicate loading progress shown next space drop selection becomes issue storage provider selection used change selected provider previously one present list went away one list great transition storage string least text making text impossible read disappear seem remain even space listing fully,1
588,DURACLOUD-914,Remove extra authentication provider from duradmin security config,remove extra authentication provider security authentication provider user service ref,1
589,DURACLOUD-915,SyncTool UI: Add warning about use of the sync deletes feature,add warning use sync feature noted several time sync feature dangerous opportunity user delete entire corpus content used carefully task add warning anyone option turn sync feature sure would like,1
590,DURACLOUD-916,Secure streaming cannot be turned back on in DurAdmin,secure streaming cannot turned back space set secure streaming streaming turned however turn streaming via later attempt turn back error task enable work fine space set open streaming,1
591,DURACLOUD-917,Storage report display values are inconsistent,storage report display inconsistent storage report display show consistent line chart historical size pie inconsistency one two gib gib issue resolved storage make use rather gib provide greater consistency note also issue inconsistency storage snapshot,1
592,DURACLOUD-919,Durastore init xml is incorrect in the documentation.,incorrect documentation chunk right true see document correct format,1
593,DURACLOUD-923,Add byte-range option to DuraStore get content REST API request,add range option get content rest request io could integration service allow playback directly storage could quite beneficial archive content order make happen need support range file storage rather entire file swift something support across,3
594,DURACLOUD-924,Instance not initialized call should return something other than a 503,instance call return something currently rest call either ready use available yet task update change another code reason apache also instance starting yet able make connection tomcat management console thinking instance ready yet available note change require companion change ensure correct code,1
595,DURACLOUD-928,Allow user-level users to see bit integrity notice and manifest button,allow user level see bit integrity notice manifest button user role able see bit integrity notice able see use space manifest button currently available role,1
596,DURACLOUD-929,Multiple space selection does not work,multiple space selection work multiple selected selected option delete selected edit previous reproduce select space click another space multiple space selection panel show detail area,1
597,DURACLOUD-930,Turning off space streaming clears space permissions,turning space streaming space space streaming setting streaming via cause bucket property space removed effectively space making space content space unavailable anyone beyond note clearing immediately reflected set,1
598,DURACLOUD-935,Audit and Manifest links fail in duradmin when space id has a period in it.,audit manifest link fail space id period reproduce add space period test add couple wait minute click manifest audit link page return blank without file problem may spring everything right period order serve content based apparent file type extension problem exist,1
599,DURACLOUD-936,Durastore incorrectly reports duplicate space.,incorrectly duplicate space reproduce issue create space space create space space second call fail report duplicate space note reverse order finally call reverse order notice space space space,1
600,DURACLOUD-939,Relax check for existing content ID on streaming url request,relax check content id streaming request order successfully stream file file must extension task call generate must leave extension file example file provider name stream file content id would without extension right check task create verify content id actually example file name id provided get call differ task change task code skip content id check altogether also allow generating content yet known note tested secure streaming expect work open streaming,1
601,DURACLOUD-940,Bit Integrity Reports are not showing up in duradmin for secondary providers.,bit integrity showing secondary looking bit integrity morning green bit integrity secondary spot checked successful bit report mill shown select space space load get bit integrity report looking see consistent like error populate bit integrity due error error get bit integrity report folder test due response code value response body value null error error get bit integrity report folder test due response code value response body value null client jar na controller class na controller get class na,1
602,DURACLOUD-941,Streaming: Allow streaming URL requests for content IDs not in storage,streaming allow streaming content storage order stream must file extension streaming must without file extension currently check make sure call get streaming content id already storage case though content id stream id quite match task remove check see content id place streaming solve problem noted make possible generate content prior may useful well,1
603,DURACLOUD-942,Add support for S3 - Infrequently Accessed storage option,add support infrequently storage option according announcement storage update new lower cost storage option glacier price reduction em global launch offering option lower cost tier infrequently data task transition content new option best way take advantage via bucket additional cost content first day would best set transition content standard storage storage content day policy new space via part work current task content reduced redundancy storage task bucket policy bucket complete transition script need written task update current storage class parameter also removed longer sense support reduced redundancy storage,2
604,DURACLOUD-946,Use CloudWatch rather than DuraBoss to generate storage reports,use rather generate storage metric providing daily total total size per bucket account need use rather running least glacier ideally discontinue use completely,5
605,DURACLOUD-949,Beanstalk: Connect DuraStore to MC database,beanstalk connect order information beanstalk need direct connection much code setting connection already available mill share reuse possible getting connection information system beanstalk environment note character limit use point file pull order complete quickly keep load information could done lazily either case need handling invalidation ensure picked,2
606,DURACLOUD-950,Beanstalk: Account determination,beanstalk account determination going need determine account call default done host used call also optional query parameter added call necessary testing may part work ensure combination account user still access account able make affect account,3
607,DURACLOUD-951,Beanstalk: DuraStore calls to accounts,beanstalk beanstalk setup need pull account information perform appropriate account,2
608,DURACLOUD-952,Beanstalk: Handling of roots,beanstalk handling beanstalk longer access single root user instead need allow user root role root level access work ensure root user access work properly since root property need take account loading user global account currently account,2
609,DURACLOUD-954,Users with USER role should be able to view streams on open spaces,user role able view open space set open streaming turning streaming via user read access space able view medium audio video built player currently work fine user role see unable stream file player likely fact task call made retrieve streaming task call limited user access space able make task request stream content space,1
610,DURACLOUD-957,Backup thread runs too frequently on synctool.,backup thread frequently currently backup thread running schedule directory polling period default back thread period tied polling period instead run least every default also thread synchronization persist method causing wait backup file completely written rather waiting file list copied memory,1
611,DURACLOUD-959,Beanstalk: Set up topic subscription on DuraStore init,beanstalk set topic subscription topic subscription set connection message come subscription made local cache,3
612,DURACLOUD-961,Allow for setting chunk size in SyncTool UI,allow setting chunk size version sync tool setting configuration tab size set,1
613,DURACLOUD-962,SyncTool chunk size settings should be multiples of 1000,chunk size rest defined multiple decimal representation sync tool currently multiple decimal representation sync tool set value,1
614,DURACLOUD-965,Duradmin must use new durastore storage stats api,must use new storage must use new storage rather memory interface need extended code storage must removed,3
615,DURACLOUD-966,Write utility for adding storage report data to space_stats table in mill db,write utility storage report data table mill currently storage history found x various want extract data store mill table accomplish task need tool convert storage single account looping list data space record table,3
616,DURACLOUD-967,Remove storage report generation code,remove storage report generation code remove reporter report client,1
617,DURACLOUD-968,Beanstalk: Connect DurAdmin to MC database and allow for calls to any account,beanstalk connect allow account connect pull information work work also involved information refreshing cache change task carry work forward similar capability,2
618,DURACLOUD-969,SyncTool fails to connect when using a password with special characters,connect password special user password value special able log fine connect command line like following starting sync tool exception thread main could create connection test cause invalid check password try client sync sync sync sync main main example password issue password work fine special removed remain fixed need tested retrieval tool well chunk stitch sync optimize,1
619,DURACLOUD-971,Add REST API call to retrieve latest fixity report for a given space,add rest call retrieve latest fixity report given space duke need way easily retrieve bit integrity mill task add new rest call allow latest report file,1
620,DURACLOUD-972,Remove integration-test and unit-test-db modules,remove integration test unit test integration test module disabled since important storage provider integration module many likely far date task review test integration test move real value integration module remove integration test dependent unit test,3
621,DURACLOUD-974,Finish storage report conversion:  relative space byte and item count sizes.,finish storage report conversion relative space item count size beanstalk version implement storage pie chart view space size space item count x day match currently available,3
622,DURACLOUD-975,Remove dashboard from duradmin,remove dashboard longer,1
623,DURACLOUD-978,Bit Integrity Report REST call incorrectly returns 204 code when space is not found.,bit integrity report rest call incorrectly code space found,1
624,DURACLOUD-980,OpenstackProvider marker and prefix params are not url encoded on space listing calls,marker prefix space listing problem get get problem get content encode well magic get work properly version apache browse according issue resolved short term solution apply fix believe longer term fix upgrade later fix likely somewhat involved since major x x,2
625,DURACLOUD-983,Durastore:  TaskProviderFactory is not aware of global account repo,aware global account recent beanstalk instance serve account however aware still thinking must externally opposed reading global account store,2
626,DURACLOUD-984,Remove classic init from DuraCloud,remove classic move towards elastic beanstalk deployment longer need support classic two phase ie posted application,3
627,DURACLOUD-986,Duradmin must be aware of AccountChangeEvents,nan,2
628,DURACLOUD-987,Mill:  Handle corner case of missing storage provider,mill handle corner case missing storage provider currently looping task enter infinite loop storage provider missing retry time fail send move,2
629,DURACLOUD-988,Ensure DuraCloud dependencies are version consistent and secure,ensure version consistent secure task add two new dependency chain add dependency convergence option enforcer apache enforcer enforcer dependency tree ensure single version given artifact build add enforce rule enforcer enforcer dependency tree list known security comply uncovered,5
630,DURACLOUD-989,Changes to users in management console does not always trigger update in duracloud,management console always trigger update following appear cause cache update removing user account new user account user account also double check user work,2
631,DURACLOUD-991,Setup Bit integrity producer to run automatically,setup bit integrity producer run automatically would beneficial rerun bit integrity order reduce time spent bit integrity achieve end must ensure instance producer currently running run modify bit integrity producer ignore space run successfully within last day,2
632,DURACLOUD-992,Looping task producers should ignore Inactive Accounts,looping task ignore inactive currently inactive,2
633,DURACLOUD-993,500 error attempting to download file through DurAdmin,error file account file space open cannot button button error attached error trace file error server side attached error server side catalina file file question size space streaming work properly file issue within,1
634,DURACLOUD-994,Duplicate response headers from REST API,duplicate response rest calling rest return duplicate curl u rest testing date tue content content last last,1
635,DURACLOUD-995,Beanstalk:  ACLStorageProvider must be reloaded on ACL change,beanstalk must change currently order improve performance space work fine single instance assumed however beanstalk mode expect node may copy occur management console generate notification however made via must also cause reload one approach resolve issue generate notification might useful include source address notification message opt ignore received,3
636,DURACLOUD-997,Do a test run of 4.0.0-SNAPSHOT on beanstalk.,nan,2
637,DURACLOUD-998,Create dev AMI for  DuraCloud 4.x testing.,nan,2
638,DURACLOUD-1000,Improve indexing of management console database,nan,2
639,DURACLOUD-1001,Beanstalk: Load duracloud properties from S3,beanstalk load currently file order make possible u use plain vanilla beanstalk ami would better u load loading would make secure,2
640,DURACLOUD-1003,root URI does not  redirect to /duradmin/ in 4.0.0 on beanstalk,root redirect beanstalk account redirect account current production x line,2
641,DURACLOUD-1004,Remove duracloud user and password from GlobalProperties in Management Console,nan,1
642,DURACLOUD-1005,MC:  global properties form does not give useful feedback when data is invalid,nan,1
643,DURACLOUD-1006,Investigate automate deployment to beanstalk,investigate deployment beanstalk first step would helpful development version automatically test beanstalk environment additionally would good integration run part process since snapshot instance development would good also trigger rebuild management console,4
644,DURACLOUD-1007,Make MC able to read properties from S3,nan,1
645,DURACLOUD-1008,upgrade spring security in management console,nan,2
646,DURACLOUD-1009,upgrade spring security in snapshot,nan,2
647,DURACLOUD-1013,Non-admin users not able to see snapshots,non able see vault instance vault gave read write two non user one complete one process logged user visible displayed call get rest user two listed likely issue layer,2
648,DURACLOUD-1015,Add restful error handling to the Storage Report REST API,add restful error handling storage report rest currently,2
649,DURACLOUD-1016,Refactor storage report API endpoints to be more consistent with the rest of the DuraCloud API,storage report consistent rest current listing content space time range start end single day list report space store snapshot day date summary space listed day report space summary store listed day report store summary store single day listed space report store date optional default primary store note need made functionality rest,2
650,DURACLOUD-1017,SyncTool chunking error,error issue size error pool thread run exception file repository duke dev must multiple common error must multiple chunk jar na chunk jar na chunk jar na chunk jar na chunk jar na sync jar na sync jar na sync jar na sync jar na sync run jar na concurrent na concurrent worker run na thread run thread na,1
651,DURACLOUD-1018,Management Console: Deleting a user from an account is failing,management console user account failing status invalid token null found request parameter header x token probably due fact default new spring security,2
652,DURACLOUD-1019,Management console: Logout link results in 404,nan,1
653,DURACLOUD-1020,Move Bit Integrity Producer on to the Sentinel,move bit integrity producer sentinel order better utilize following retire bit integrity producer group configuration move bit integrity producer process onto sentinel run continuously upgrade sentinel medium ensure bit report group scaling bit report queue empty,2
654,DURACLOUD-1021,Mill: Dup Task Processor should perform delete on destination only if the source does not contain item.,mill dup task processor perform delete destination source contain item order cover case content disappearing due provider failure source provider must make sure delete destination store content content longer source manifest currently dup task come dup content source provider item exist primary delete destination however looping dup producer dup source destination order synchronize thus file source unexpectedly resulting data loss fix problem dup task content item exist source provider ensure source manifest destination,2
655,DURACLOUD-1024,"In the CleanUpSnapshotTask,  read all items before generating delete messages",read generating delete currently task manifest streaming item delete audit message manifest item streamer item manifest processor mill working list manifest streamer miss resolve write entire list content file generating audit,1
656,DURACLOUD-1027,Add Chronopolis storage provider,add storage provider subclass snapshot provider provide ability push,5
657,DURACLOUD-1028,"Update Bridge dependencies to rely on latest duracloud,spring, etc.",update bridge rely latest spring update spring hibernate resolve upgrade,2
658,DURACLOUD-1029,Chart data calls are returning 500 error from DuraStore,nan,2
659,DURACLOUD-1042,Add CORS headers to Elastic Beanstalk config,add elastic beanstalk need perform x x,1
660,DURACLOUD-1045,Use Manifest to Count items and Bytes for Glacier for Storage Stats,nan,2
661,DURACLOUD-1046,Error message on Chronopolis provider says DPN,error message provider communication error within provider error shown text currently able connect error make sense provider provider making error generic could apply either provider would sufficient,1
662,DURACLOUD-1048,Tags for USER role with read-only permission are presented with no spaces,user role read permission user user role given read access space able see content select content list listed space appear single word example file test popcorn bicycle displayed,1
663,DURACLOUD-1050,Update Duplication Monitor to work with DuraCloud 4.x,update duplication monitor work x remove obsolete retrieve space storage rather making content item count looping content ensure monitor password,3
664,DURACLOUD-1051,Ensure that management console uses beanstalk settings to require https,ensure management console beanstalk require work like elastic beanstalk,2
665,DURACLOUD-1053,"Management Console:  Changing a root user's profile (password, etc) does not reset all caches ",management console root user profile password reset root user profile reset user data currently message sent result change,1
