,issuekey,title,description,storypoint
668,MULE-8416,Domains are not well disposed and get reused on redeploy.,well disposed get redeploy creation correctly removed dispose get,5
669,MULE-8421,Improve MuleMessage's data type consistency,improve data type consistency properly example update update update type update property set message improving data type consistency propagation better support auto,8
670,MULE-8422,Implement Validations XML components,implement implement,8
671,MULE-8423,Create MEL version for each validator in the validations module,create mel version module create mel version module,5
672,MULE-8435,Check if Ext-api jars are Maven Central compliant,check central compliant perform mule mule,5
673,MULE-8439,Remove unused manifest files,remove unused manifest manifest present code used boot main meta manifest main meta manifest main meta manifest management main meta manifest main meta manifest main meta manifest main meta manifest manifest root pom manifest core test meta manifest used test version use real manifest use fake one check version control working,3
674,MULE-8441,Add a way to inject all available core extensions in a core extension,add way inject available core core extension mule core core fixed compile time defined method annotation order properly support management need provide way let core extension receive available core given core extension available core cannot contain,5
675,MULE-8442,app.home property is no longer available,home property longer available application spring configuration builder running making like home available mule,1
676,MULE-8447,extension API should consistently always inject values through fields instead of setters,extension consistently always inject instead right object inject like inconsistency plus setter injection ability encapsulate internal representation object state always use inject,1
677,MULE-8448,ExtensionResourcesGeneratorAnnotationProcessor is not been fired,fired fired full extension file language limitation allow class kind reference result building extension,1
678,MULE-8450,add the concept of parameter alias in the ext-api annotations,add concept parameter alias possible take language reserved example attribute cannot class another problem point view attribute one name representative seen extension parameter point view need ability add alias attribute parameter annotation,1
679,MULE-8451,The application logging configuration is not read or used.,application logging configuration read used logging mule doesnt use use default every time reproduce deploy attached mule instance wait default log matter configuration given behavior log file instead default one console log log mule log depending distribution,1
680,MULE-8452,Introduce type level aliases for extensions API,introduce type level support complex type top level element usually case global need provide alias global element name directly tied type name,1
681,MULE-8453,Add data type to message properties,add data type message information type value holding providing way maintain information help support transformation improve usability studio,5
682,MULE-8457,Replace SetPayloadTransformer with a plain message processor,replace plain message processor implementation behind set element name transformer executed transformation problem transformer value order properly message must set correct one user besides source target valid particular case dynamic assigned value resolved expression statically defined,5
683,MULE-8458,Upgrade async-http-client to 1.9.19.,upgrade client need upgrade version order support migration guide client blob master migration could also missing class,13
684,MULE-8459,Implement NTLM authentication for the HTTP Requester,implement authentication requester able add support,5
685,MULE-8464,Make json schema validator interoperable with the new Validator module,make schema new module mule schema made new validation module mule participate validation operation,1
686,MULE-8465,Improve set properties transformers to set property datatype,improve set set property mule message contain set message session provide way configure update property accordingly,8
687,MULE-8466,Generated XSD defines restriction groups by extension,restriction extension operation argument annotation used limit acceptable message given substitution group however generator create group given restriction type group fixed allow externally contribute substitution group generator define group reference thus variable meet restriction,1
688,MULE-8467,ArgumentTypeMismatch when many nested operations are supported but only one is provided,many one provided take one operation list operation many one provided contain list one single one,1
689,MULE-8468,Improve data type propagation for properties,improve data type propagation work done mule include property setter include,2
690,MULE-8469,Message transformation must no update payloads data type when payload was not transformed,message transformation must update data type transformer always message data type transformer output data type wrong update message like message probably plain message way fix problem check transformation,3
691,MULE-8473,Configs should be optional when using Ext-api operations in a flow,optional flow right every extension operation provide good usability standpoint desired behaviour ref attribute use one locate use defined depending extension implicit one implicit configuration simply default marked supporting implicit creation annotation annotation attribute,8
692,MULE-8474,"remove the ""repackaged"" package from extension-support module",remove package extension support module development mule spring x spring x package code spring version repackage remove favor original class spring jar,1
693,MULE-8475,Implement a solution to automatically infer supported schema versions for XML compatible extensions,implement solution automatically infer schema compatible right extension support annotation attribute scalable solution assuming extension version spring bundle support forth undesirable developer traverse need solution given inception version version current schema version prior back inception version also included spring bundle,5
694,MULE-8476,Spike on on inferring extension version from project version,spike extension version project version currently extension annotation version attribute used specify extension version however undesirable need upgrade version every extension time new version mechanism defined extension version automatically underlying project version still way fix extension version arbitrarily,8
695,MULE-8477,Validate that Pojo attributes are not composites,validate used parameter extension support allow define instance however work object composite composite generating support,5
696,MULE-8478,It should not be mandatory for a class annotated with @Operation to depend on the config object,mandatory class operation depend object right class operation single constructor available create instance pas configuration instance however class require configuration behaviour constructor used default constructor used create le operation instance constructor found exception thrown,5
697,MULE-8479,Operations of an Extensible extensions should not require to be annotated with @ImplementationOf,extensible require extensible signal external extend right class however redundant since given extension definition extending annotation appear third party fact extending,5
698,MULE-8480,Consider renaming @ImplementationOf to @ExtensionOf,consider consider since clearer,1
699,MULE-8481,WSConsumerConfig should use the HttpRequesterConfig interface rather than the internal implementation,use interface rather internal implementation field class mule module consumer passing instance interface previous one small chance unblock story browse providing way manually hand,3
700,MULE-8482,Provide a builder for HttpRequesterConfig interface,provide builder interface despite normal use case definition parser specific story browse need feed already instance ideally mule browse mule tackled make consume interface passing work properly,8
701,MULE-8483,Update message data type when Content-Type property changes,update message data type content type property content type property set message data type must reflect new value,5
702,MULE-8484,Succesful undeployment is not show in console,show console snapshot copy mule directory start server delete default anchor request logged done never one default successfully,1
703,MULE-8485,rename the artifact mule-extension-validations to mule-module-validation,rename artifact mule extension mule module validation finally decided reflect difference craft module based one artifact name since user point view difference,1
704,MULE-8490,IP Validator should support IPv6,support support experimental protocol reality,3
705,MULE-8492,Email validator failures,following valid leading space trailing space,1
706,MULE-8493,JSR-330 @Named and @Qualifier annotations are ignored,qualifier spring issue spring io browse qualifier taken account issue worked around factory support method apply temporal fix create another issue remove spring issue,5
707,MULE-8495,URL validator fails,valid foo password example index type animal name narwhal nose password example invalid trailing space,1
708,MULE-8496,Revisit the changes of MULE-8493 when SPR-12914 is fixed,revisit mule fixed spring io browse mule overcome limitation support spring issue applied commit see still,1
709,MULE-8497,Upgrade Spring to 4.1.6,upgrade spring upgrade spring,1
710,MULE-8498,Message transformation must maintain original mimeType and encoding when transformer does not provide them,message transformation must maintain original transformer provide transformer output assigned message however transformer output always transformer change original used,3
711,MULE-8501,ExtensionManagerConfigurationBuilder not invoked when Mule starts in standalone mode,mule mode starting mode thus fail deploy contain,1
712,MULE-8502,Remove log4j2 error message when building,remove error message building running build source following error message thrown even build successfully quote processor process process mule extension validation error configuration file found default configuration logging console quote,1
713,MULE-8503,"Remove the ""extension"" prefix from the generated XSD file name",remove extension prefix file name since per mule decided naming differentiator extension pattern used name need change source agnostic,1
714,MULE-8505,XSD Generator creates wrong attribute types for numeric parameters,generator wrong attribute size min long data type code name extension mule schema mule core base mule attribute type mule use name ref annotation documentation specify configuration use invocation documentation annotation attribute attribute type mule use name value attribute attribute type mule use optional name min attribute attribute type mule use optional name attribute attribute type mule use optional name message attribute attribute type mule use optional name attribute extension code code code value size certain inclusive capable handling link string link collection link map param value value validate param min minimum length inclusive zero param maximum length inclusive leave unspecified code null allow length param link param event current link operation public void object value optional min optional integer event exception context event new value min context context event code long code element schema mule validation type message processor name long element name extension mule schema mule core base mule attribute type mule use name ref annotation documentation specify configuration use invocation documentation annotation attribute attribute type mule use optional name pattern attribute attribute type mule use name value attribute attribute type mule use optional name locale attribute attribute type mule use optional name attribute attribute type mule use optional name attribute attribute type mule use optional name attribute attribute type mule use optional name message attribute extension code,3
715,MULE-8506,XSD Generator fails to generate documentation for attributes,generator generate documentation check tool mule tool schema doc documentation extension correct,5
716,MULE-8507,Replace all string to number validators by a single one,replace string number single one several check whether string number format long integer double float short would better user experience one number let user decide range min,1
717,MULE-8509,CXF Proxy-Client is throwing NullPointerException,proxy client throwing nowadays want create proxy specify port name binding information provided detect automatically consequence multiple one soap envelope one soap envelope specify port service client able send soap message simple proxy cannot used soap,8
718,MULE-8510,Setting a NullPayload in a property must behave as setting null,setting property must behave setting null mule represent null value message property set expression like property contain situation property consider value separate case null null,2
719,MULE-8512,Allow default processing strategy to be configured per app,allow default strategy per currently want use sync strategy every flow necessary configure every single flow add attribute configuration element define also consider system property would useful alternative testing setting default per instance e g maybe code configuration non blocking code,3
720,MULE-8514,Add support for non-blocking processing strategy to CXF/WS-Consumer,add support non blocking strategy consumer add support consumer used flow non blocking,8
721,MULE-8515,NPE in is-long validator when setting a null locale,long setting null locale setting locale null code flow name full long validation long value pattern pattern message message locale locale ref validation flow code code test public void exception event event event pattern event locale null event null event null event message wrong pattern event class full long event code,1
722,MULE-8518,Provide access to client certificate on 2-way TLS authenticated connections,provide access client certificate way way connection client certificate exposed flow since may useful use identify client going expose client certificate ca flow new inbound property client user access client principal message client analyse risk certificate inbound property got conclusion risk since client certificate publicly available general used communication encrypt used identify client,5
723,MULE-8519,Add a trace/debug log when a Validation was done successfully,add trace log validation done successfully would nice trace log shown successfully executed log message mention identify used execution,1
724,MULE-8520,is-true validator throws ValidationException for String input,true string input true false throw non string throw,3
725,MULE-8521,Validators fail when used with a MEL expression inside a component,fail used mel expression inside component use mel expression inside another component following error thrown quote message execution expression mule expression message type code exception stack error unresolvable property identifier near tension validation internal el line column mule mule site mule execution expression mule expression mule el site mule expression execution expression mule expression message type mule mule execution site mule root exception stack trace error unresolvable property identifier near tension validation internal el line column mule mule mule set level logging verbose true everything quote,5
726,MULE-8523,When all validator fails it should always throw an exception,always throw exception avoid throwing exception make u think validation result go put overwrite always failing scenario best solution always throw exception future add option throw exception put result flow variable,1
727,MULE-8527,Remove AspectJ dependency in CE,remove dependency ce need version consistent version number across remove building,3
728,MULE-8528,When custom validator fails doesn't throw exception,custom throw exception custom code public static class override public validate event return error code flow execution go exception thrown,1
729,MULE-8530,"Remove domain, ISBN, date, credit card validators",remove domain date credit card remove,1
730,MULE-8531,Fix validation module issues,fix validation module fix linked module,13
731,MULE-8533,MBeans/JMX Memory Leak on vanilla Mule ESB Standalone,memory leak vanilla mule request see forum memory leak vanilla mule custom code notification reply deploy box mule e g mule start default custom code start oracle connect mule watch heap test memory wrapper wait long memory oracle version se environment build bit server build mixed mode mac o seem related attempt monitor mule memory appear happen though difficult sure without able monitor presume instrumentation related running oracle appear induce dramatic memory consumption seem cause sort slow incremental leak,8
732,MULE-8534,Reverse the semmantics of MULE-8415,reverse mule flag mule dependency injection need way around default mule inject property mule di set true considered di,1
733,MULE-8541,Exposes information needed by DataMapper in order to run as a plugin,information order run code defined going mule work ran different need access following need access class,2
734,MULE-8535,Ensure that transformers use a proper return datatype,ensure use proper return define output set message transformation order properly propagate message must return proper type executed transformation,8
735,MULE-8536,DI should never include Devkit components,di never include although mule mule tried keep level compatibility mule injector integration keep decided provide solution di,1
736,MULE-8538,Dispose lifecycle phase is invoked even when initialise phase fails,dispose phase even phase dispose least thats believe always worked change dispose lot much verbose logged,5
737,MULE-8539,Lifecycle not applied to Objects manually registered during initialisation,applied manually registered suppose object phase new object e g like connector already phase applied newly registered object one currently executed,1
738,MULE-8543,CXF schemas for 3.5 and 3.6 are wrong,wrong mule blob mule x main meta spring,1
739,MULE-8544,Core schema for 3.6 is not defined and rubbish at the end of line,core schema defined rubbish end line mule blob mule x spring main meta spring remove rubbish bracket end line,1
740,MULE-8548,Upgrade Spring security to 4.0.1.RELEASE,upgrade spring security release spring keeping spring security important risk,5
741,MULE-8549,Update C3P0 to version 0.9.5,update version new version would great update replace old version shipped mule,2
742,MULE-8553,Add max-send-buffer-size entry in wrapper.conf,add send buffer size entry wrapper need add property available,3
743,MULE-8555,Promote to public api DefaultHttpListenerConfig.resolvePath or equivalent behavior,promote public equivalent behavior way resolve full path listener public mule following method code public string string code,5
744,MULE-8556,SpringRegistry is not thread-safe,thread safe prior read registered went transient registry per work mule longer writable however missing allow register concurrently random specially dealing dynamic,3
745,MULE-8564,Fix jffi version,fix version pom specify version last one available result time new version build validation fix latest available moment,1
746,MULE-8565,Add support for preemptive basic authentication in the HTTP module,add support basic authentication module allow configure basic authentication new connector attribute true false expression also add builder public connector,3
747,MULE-8569,Applications and corresponding domains should share the same OptionalObjectController,corresponding share used track registered registry bootstrap optional application domain instance domain,5
748,MULE-8572,Dependency injection fails when injection candidate is registered on domain,dependency injection injection candidate registered domain inject annotation used inject instance leaf parent domain context injection,3
749,MULE-8573,Add support for expressions in the authentication configuration of the HTTP connector,add support authentication configuration connector add support mel authentication new connector,3
750,MULE-8574,DataType does not validates encoding,setting incorrect value hand exception think behaviour set property let use value maybe content type situation desired behaviour reproduce see attached set send request first set set invalid value another set set valid exception send request set set invalid value io send request set property wrong value check outbound property log outbound type integer text plain,5
751,MULE-8576,Inbound properties copied to outbound properties not maintain their datatypes,inbound copied outbound maintain inbound copied outbound maintain right default message type null send request first log check outbound property text connector connector copied copy doc name copy property check second logger set null,3
752,MULE-8578,The Json-to-Object transformer not change the mimeType correctly. It should set application/json,object transformer change correctly set application object change correctly set application keep text request reproduce see attached send request check log message object transformer outbound property,3
753,MULE-8579,Datatype cannot be configured when adding properties using message-property-transformer,cannot message property transformer set message,3
754,MULE-8580,Fix JDK8 build,fix build run different order build case test,5
755,MULE-8581,Spike on Collection splitter is not setting the group size when payload is an Iterator,spike collection splitter setting group size return collection splitter used aggregate collection group size set attached mule happening class mule blob core main mule routing outbound used mule blob core main mule collection setting group size,5
756,MULE-8582,Spike - Mule support XA transaction on XA resources used by a Spring object component ?,spike mule support transaction used spring object component know common use case bridge pattern read message inbound queue writing message outbound queue code service name inbound inbound queue queue inbound outbound router outbound queue queue outbox outbound router outbound service code something go wrong writing result outbound use transaction inbound outbound message inbound case exception solve issue transaction appropriate transaction strategy code service name inbound inbound queue queue transaction action inbound inbound outbound router outbound queue queue outbox transaction action outbound outbound transaction action outbound router outbound service code component inbound outbound code service name inbound inbound queue queue transaction action inbound inbound component spring object bean component outbound router outbound queue queue outbox transaction action outbound outbound transaction action outbound router outbound service code spring object component execute complicated business currently business also use execute several select update result outbound handled likely spring even far understand mule fully responsible handle enlistment close see mule transaction default used spring object component handled mule participate transaction mule completeness also found unit test mule distribution mule zip mule test integration transaction execute test successful result resource used dao bean enlisted transaction mule,8
757,MULE-8583,Upgrade async-http-client to 1.9.21,upgrade client version several also grizzly,3
758,MULE-8584,Upgrade grizzly to 2.3.20,upgrade grizzly necessary upgrade,1
759,MULE-8594,Content-type is not set on HTTP responses,content type set transformer return type string content type header set response might happen fact thing string example issue running mule right behavior,5
760,MULE-8596,JMX connection error when using JConsole,connection error simple listener request oracle mission control went view got exception console cannot see error anyway cost big delay response time working x,8
761,MULE-8597,set-payload with invalid MIME type returns an ugly error,set invalid mime type ugly error invalid mime type set error message clear deploy code version mule schema mule schema mule schema mule schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule listener name host port doc name listener configuration request name host port doc name request configuration flow name non blocking listener ref path doc name get set value response name set false flow mule code request curl activation unable find sub type mule message type log mule execution site mule root exception stack trace activation unable find sub type activation parse activation mule transformer set level logging verbose true everything,3
762,MULE-8598,Deployment should fail when using Invalid MIME type,deployment fail invalid mime type deployment fail mime type failing flow code version mule schema mule schema mule schema mule schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule listener name host port doc name listener configuration request name host port doc name request configuration flow name non blocking listener ref path doc name get set value response name set fake false flow mule code,3
763,MULE-8600,Setting wrong encoding causes flow execution to hang,setting wrong flow execution deploy run curl curl operation timed received error soon send request receive curl without mule anything remove ti immediately,8
764,MULE-8601,Deployment should fail when using invalid encoding,deployment fail invalid deployment fail failing flow code version mule schema mule schema mule schema mule schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule listener name host port doc name listener configuration request name host port doc name request configuration flow name non blocking listener ref path doc name get set value response name set flow mule code,3
765,MULE-8603,keepAlive is not working correctly in the HTTP requester,working correctly requester working request element always header connection keep alive request regardless attribute set false disabled header still sent also proxy scenario listener requester kept alive see example blob master proxy proxy remotely closed thrown service highly concurrent scenario,8
766,MULE-8604,Incorrect error processing on Jetty transport,incorrect error jetty transport jetty transport properly error occur current request example request invalid possible create exception thrown signal error returned response instead note problem work,2
767,MULE-8605,Using Preemptive basic authentication in the new HTTP Module uses two request where the User/Pass are invalid,basic authentication new module two request user pas invalid correct user pas basic authentication new module work fine send single request authorization field receive case use wrong user pas send fine authorization field server respond requester send new requester trying authorize see attached comparison work client request work requester reproduce use mule mule client request,5
768,MULE-8606,Can't use redelivery policy,use redelivery policy idempotent redelivery policy defined inbound execution flow halt following message mule processor message cannot digest could either make use expression,1
769,MULE-8609,Should be able to fetch prototype by name without lifecycle applied,able fetch prototype name without applied prototype name applied e g fetching go need way specify case different following method applied support case code look single object name p link string return phase applied method want specify applied actual semantics actually implementation since method might return new instance already one one returned might previously applied regardless param key key object looking param applied returned object passing code true guarantee applied return object code null found string key code,1
770,MULE-8610,Update MVEL version to 2.1.9-MULE-006,update version mule need update include fix mule,1
771,MULE-8615,Regression found on proxy scenario with the new http module.,regression found proxy scenario new module proxy scenario regression snapshot build may build latency,13
772,MULE-8619,Review event copying and access control in non-blocking support,review event access control non blocking support need ensure,1
773,MULE-8620,Add dynamic configurations for DB connector,add dynamic connector current connector static defined mule never order support tenant must dynamic could resolved feature single resolved multiple depending resolved,8
774,MULE-8625,Support disablePropertiesAsHeaders in http:request builder config,support request builder listener element response builder configuration add support request builder element also must support mule,5
775,MULE-8626,Connection and Keep-Alive message properties should not affect Listener/Requestor connection reuse behaviour.,connection keep alive message affect listener connection reuse behaviour listener set use persistent client attempt reuse reason connection header listener behaviour connection reuse behaviour listener,5
776,MULE-8627,Review CXF documentation,review documentation review documentation,8
777,MULE-8628,HTTP Connector should not send/respond http.* properties ,connector send respond connector internal sense sent,5
778,MULE-8632,HTTP Listener Connector reject a GET and DELETE that contains a body. ,listener connector reject get delete body forum get delete get body request connector,5
779,MULE-8635,ConcurrentModificationException when hot deploying,hot reproduce deploy first application mule ce deploy second application different server load application know reproduce deploy third application moving exploded directory,8
780,MULE-8638,[Regression] NPE when filter fails,regression filter filter evaluation message shown log,8
781,MULE-8649,Resolve data type from simple MEL expressions,resolve data type simple mel would good mel used example set foo expression would good property assigned simple include message direct access invocation session like foo foo invocation session variable access like foo access like foo,8
782,MULE-8650,SecurityFilterMessageProcessor does not support non-blocking.,support non blocking implement,3
783,MULE-8654,Can't use redelivery policy with FTP,use redelivery policy idempotent redelivery policy defined inbound execution flow halt following message mule processor message cannot digest could either make use expression,5
784,MULE-8655,Update jython to 2.7.0,update update release,3
785,MULE-8656,Database Connector artifact located in registry no longer implements Testable and DataSense interfaces,connector artifact registry longer testable related functionality connector longer working due connector element registry,3
786,MULE-8657,XMLStreamException when using non blocking cxf:proxy-service and cxf:proxy-client,non blocking proxy service proxy client reproduce deploy attached work server proxy proxy notice proxy prepared non blocking make following request content type text body code envelope soap envelope mule soc soccer header body body envelope code warning log every request,3
787,MULE-8658,"XML header is not removed when proxying, using non blocking cxf:proxy-service and cxf:proxy-client",header removed non blocking proxy service proxy client reproduce deploy attached work server proxy proxy notice proxy prepared non blocking make following request content type text body code envelope soap envelope mule soc soccer header body body envelope code notice soap envelope contain tag version response issue happen proxy prepared blocking ie response never tag also previous mule add tag response issue every request,8
788,MULE-8664,NullPointerException testing connection on DB connector from Studio,testing connection connector studio testing connectivity attached studio exception thrown problem wrong instead prefix driver return null connection instead throwing exception connector connection thrown connection close,5
789,MULE-8666,Set mime type correct for common files with FTP/File connectors,set mime type correct common file file set mime common file correct,5
790,MULE-8669,non-blocking processing strategy should only allow direct-threading-profile ,non blocking strategy allow direct profile currently cannot force configuration use direct profile non blocking thread pool belong listener flow need bigger change cannot make address mule concrete use scenario non blocking worker profile want validate use direct profile flow strategy non blocking validation,1
791,MULE-8676,HTTP listener should ignore 'Transfer-Encoding' property as it is a hop-by-hop header,listener ignore transfer property hop hop header transfer hop hop header therefore really used listener transfer property present outbound property scope determine response streaming behaviour generally current behaviour fine one case currently incorrect stream string transfer outbound message property present stream string transfer content length outbound message present think probably correct string transfer header streaming mode auto way user streaming suggest log message whenever transfer header set suggesting user attribute instead failing test show found branch mule compare mule auto behaviour inconsistent presence transfer content length streaming streaming listener,8
792,MULE-8677,HTTP requestor should ignore 'Transfer-Encoding' property as it is a hop-by-hop header,ignore transfer property hop hop header transfer hop hop header therefore really used transfer property present outbound property scope determine request streaming behaviour generally current behaviour fine one case currently incorrect stream string transfer outbound message property present also think probably correct string transfer header streaming mode auto way user streaming suggest log message whenever transfer header set suggesting user attribute instead currently covering case request builder add auto behaviour inconsistent listener presence transfer content length streaming streaming listener failing test show found branch mule compare mule,8
793,MULE-8678,HTTP Requestor should not use Host property.,use host property hit able set host message property host header request builder currently hit set property host value flow receive host host address thats different need decide take host value message response builder neither case,5
794,MULE-8680,Allow TLS context to be shared in a domain,allow context domain good able share context several listener use one another benefit data need visible domain level could use without access perhaps critical data,8
795,MULE-8685,CopyOnWriteCaseInsensitiveMap should be interoperable with a regular map,regular map performance vastly however good want create map initial assumption true want transform regular one,1
796,MULE-8687,Passing a JaxB annotated pojo to the HTTP listener response is throwing a transformer error,passing listener response throwing transformer error workday connector sending listener throwing copied transformer error simple attached reproduce,1
797,MULE-8690,Remove registry deprecation warnings from log.,remove registry deprecation log gateway need use registry feature several log like code warn thread mule registry registered however mule code reproduce configure use valid organization deploy run information logged log file actual information logged warn level,1
798,MULE-8693,XA transaction must set tx timeout in XA resources,transaction must set transaction must set,3
799,MULE-8696,PROCESS_COMPLETE pipeline notification not sent when strategy is NB and the last component in the flow is not NB ,pipeline notification sent strategy last component flow flow non blocking strategy last component non blocking pipeline notification fired call listener attached check pipeline fired actual fired,1
800,MULE-8698,NonBlockingNotSupportedFunctionalTestCase.aggregator caused InboundAggregationNoTimeoutTestCase to fail.,aggregator fail aggregator related fail,5
801,MULE-8700,Incorrect XSD generated for extension built using extension API,incorrect extension built extension code implementation found test extension operation wrong code element schema mule type empire name kill one element name extension mule schema mule core base mule sequence element name kill operation group schema mule ref empire group group element sequence attribute type mule use optional name ref annotation documentation specify configuration use invocation documentation annotation attribute attribute type mule use name reason attribute extension code like following would valid checked validation tool code kill one reason one kill operation kill custom message victim bye bye kill operation kill operation kill custom message victim bye bye kill operation kill one code,3
802,MULE-8708,Validations doesn't support concurrency.,support concurrency one thread exception saying ref set n,3
803,MULE-8713,Merge mule 3.x on 4.x branch,merge mule x x branch merge latest mule mule branch,5
804,MULE-8723,Mime Type for .CSV files is not being auto detected and set,mime type auto set reproduce create mule mule code version mule schema mule schema mule file schema mule file schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule file schema mule file current mule file schema mule schema mule current schema mule schema mule current mule flow name common file inbound path main main test application id doc name file transform message doc name transform message set output application map account account name address phone phone set transform message object string transformer doc name object string logger message level doc name logger flow mule code create folder main file code first name last name phone address street address city zip code state country birthday birth year marital status account name department state country street phone zip city title lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st june common law asset management st quis lane lane quis bay st,3
805,MULE-8724,Operation state handling in extensions api,operation state handling need clearly define manage state within define define implement use case also way user need global state global state per global state per tenant state particular operation one per element trying list would try come use use case,8
806,MULE-8725,Implememnt multitenant configuration eviction policy,configuration eviction policy way evict dispose longer used critical avoid wasting use may time,8
807,MULE-8735,MuleMessage is going to registry for every transformation when extended transformations are used.,going registry every transformation extended used longer transient registry critical registry per message cause performance impact also thread contention higher mule mule,1
808,MULE-8736,Enricher does not propagates datatype,enricher message enricher well known used like message,8
809,MULE-8738,No data type resolution accessing flow/session properties using dot notation,data type resolution flow session dot notation data type resolution work session flow mel map syntax like foo work dot syntax like foo,1
810,MULE-8741,Extract logic for creating implicit configs to a separate class,extract logic implicit separate class logic implicit part would good extracted separate class,5
811,MULE-8742,Cannot build Mule ESB Maven Tools with Java 8,cannot build mule trying build mule source code attached error message,8
812,MULE-8743,Mule registry failing to lookup sub-flows,mule registry failing sub trying following context class context following mule schema mule core instance schema mule core schema mule core current mule sub flow name set value sub flow mule method empty collection something like context get bean returned problem type,8
813,MULE-9035,Add extensions parent pom to script for deploying to maven central repo,add parent pom script central currently groovy deploy mule mule need parent,5
814,MULE-8753,Give the Extension model the concept of vendor,give extension model concept vendor currently extension method also include concept vendor used matching well,5
815,MULE-8769,Loggers memory leak after fixing MULE-8635,memory leak fixing mule mule memory leak disposed mule added logic clean logic executed memory reproduce issue start mule instance default force redeploy touching file behaviour according code memory happen,8
