,Unnamed: 0,issuekey,title,description,storypoint
2424,2424,TISTUD-6770,save project alloy template save project alloy template many would like make much easier create share content particular base make starting much easier example could create project standard login corporate theme additionally may specific connection data would act standard template whenever want start new project provide way save project alloy template based nature project would added part new ruble bundle added bundle additionally able create new grouping open new mobile template would show part one saving template following provide interface give template name select category create new category add bundle create new bundle option add template source control store locally clean project prepared template strip project specific information remove non essential template make sure delete alloy detect custom exist,Save Project as Alloy / TiClassic Template save project alloy template many would like make much easier create share content particular base make starting much easier example could create project standard login corporate theme additionally may specific connection data would act standard template whenever want start new project provide way save project alloy template based nature project would added part new ruble bundle added bundle additionally able create new grouping open new mobile template would show part one saving template following provide interface give template name select category create new category add bundle create new bundle option add template source control store locally clean project prepared template strip project specific information remove non essential template make sure delete alloy detect custom exist,8
2425,2425,TISTUD-6771,incorporate template module search studio incorporate template module search studio studio specific window would make easy find search open source content well private source control content content globally accessible support multiple would similar providing interface around io search engine community project appropriately,Incorporate App Template / Widget / Module Search into Studio incorporate template module search studio studio specific window would make easy find search open source content well private source control content content globally accessible support multiple would similar providing interface around io search engine community project appropriately,8
2426,2426,TISTUD-6772,problem description studio error multiple time error every time reproduce create new project studio edit result error displayed see attached log file additional click button result error immediately displayed basically possible dismiss error,Errors occurring when editing TiApp.xml problem description studio error multiple time error every time reproduce create new project studio edit result error displayed see attached log file additional click button result error immediately displayed basically possible dismiss error,5
2427,2427,TISTUD-6774,nan,,5
2428,2428,TISTUD-6776,show show list different traditional way retina version case show almost show one list user need categorize level menu based version similar simulator device menu,Show XCode6 iOS simulators categorized on SDK show list different traditional way retina version case show almost show one list user need categorize level menu based version similar simulator device menu,8
2429,2429,TISTUD-6778,show full instead user id password prompt show full instead user id password prompt password prompt install currently logged mimic mac password prompt also lot confused whether need input system password password network password password prompt closer mac native showing eliminate confusion run invalid password,Show full username instead of user id in sudo password prompt show full instead user id password prompt password prompt install currently logged mimic mac password prompt also lot confused whether need input system password password network password password prompt closer mac native showing eliminate confusion run invalid password,5
2430,2430,TISTUD-6833,android android summary release titanium studio old android project structure new build build project previously however new even though build script proper worked via titanium studio even pure text syntax validation available reproduce properly following android android android properly studio empty create new android module example bob id bob everything work fine displayed creation get structure source android bob folder longer appear part package jar shown even proper project removed show syntax validation pick get following message compilation unit build path project removing fake syntax error module fine however longer worked properly proper guess titanium studio scratch make sure related problem update mechanism complete nightmare since longer capability android,Android modules are not recognized as Java projects android summary release titanium studio old android project structure new build build project previously however new even though build script proper worked via titanium studio even pure text syntax validation available reproduce properly following android android android properly studio empty create new android module example bob id bob everything work fine displayed creation get structure source android bob folder longer appear part package jar shown even proper project removed show syntax validation pick get following message compilation unit build path project removing fake syntax error module fine however longer worked properly proper guess titanium studio scratch make sure related problem update mechanism complete nightmare since longer capability android,5
2431,2431,TISTUD-6784,require install titanium path bad require install titanium path bad get install titanium dev eclipse bad path titanium root somehow getting install since unable get rid update fix path setting bug around prompt even install effect restart quickly set titanium path think non null titanium path user pointing valid location may want make titanium install sure often real world bad experience,Don't require install of Titanium SDK if path to SDK in preferences is bad require install titanium path bad get install titanium dev eclipse bad path titanium root somehow getting install since unable get rid update fix path setting bug around prompt even install effect restart quickly set titanium path think non null titanium path user pointing valid location may want make titanium install sure often real world bad experience,5
2432,2432,TISTUD-6786,studio global folder studio global folder problem install node module globally via studio titanium example folder longer kind without essentially folder within get root detailed post p difference situation link still even already folder reproduce open studio request making sure include titanium rollback globally titanium module need install titanium update attempt install commander could module get error like following code err error commander err error commander err err code err path commander err err please try running command root administrator err system err command node local bin install commander err err node v err v err path commander err code err err stack error commander err err additional logging found err log err code code issue following r without,Studio installs of global npm packages modifies permissions of .npm folder studio global folder problem install node module globally via studio titanium example folder longer kind without essentially folder within get root detailed post p difference situation link still even already folder reproduce open studio request making sure include titanium rollback globally titanium module need install titanium update attempt install commander could module get error like following code err error commander err error commander err err code err path commander err err please try running command root administrator err system err command node local bin install commander err err node v err v err path commander err code err err stack error commander err err additional logging found err log err code code issue following r without,5
2433,2433,TISTUD-6805,studio interface clean studio studio interface clean studio studio clean studio see black border look clean case studio also studio look malformed blend rest window please refer attached reference,3.5.0 studio UI interface is not as clean as 3.4.0 studio studio interface clean studio studio clean studio see black border look clean case studio also studio look malformed blend rest window please refer attached reference,8
2434,2434,TISTUD-6806,update content assist picker reflect new data binding support update content assist picker reflect new data binding support add data binding attribute picker element,Update content assist for Picker to reflect new data-binding support update content assist picker reflect new data binding support add data binding attribute picker element,5
2435,2435,TISTUD-6810,studio update label inside preference screen update preference name studio update label inside preference screen update preference name update label inside preference screen update preference name click studio first option automatic update preference name please refer attached,"Studio:Update Label inside Preference screen appears as ""%update.preference.name"" studio update label inside preference screen update preference name update label inside preference screen update preference name click studio first option automatic update preference name please refer attached",3
2436,2436,TISTUD-6811,failure build project onto device error internal error saving failure build project onto device error internal error saving trying build project device following internal error saving code titanium command line interface version dev titanium version copyright c reserved please report help run titanium help build error invalid value system code reproduce open studio import project run device actual result please refer result success device work around run configuration device please notice device showing sync,"Failure to build project onto device with error: An internal error occurred during: ""Saving packaging preferences"". failure build project onto device error internal error saving trying build project device following internal error saving code titanium command line interface version dev titanium version copyright c reserved please report help run titanium help build error invalid value system code reproduce open studio import project run device actual result please refer result success device work around run configuration device please notice device showing sync",5
2437,2437,TISTUD-6815,studio recognize unmet studio recognize unmet look studio recognize force install studio package command figure location output parse output ran command jake package certain machine code local bin node local bin alloy color false g warn unmet dependency local jake load warn unmet dependency local jake warn unmet dependency version local alloy dev git alloy git code,Studio does not recognize installed npm packages if there are unmet dependencies with npm studio recognize unmet look studio recognize force install studio package command figure location output parse output ran command jake package certain machine code local bin node local bin alloy color false g warn unmet dependency local jake load warn unmet dependency local jake warn unmet dependency version local alloy dev git alloy git code,5
2438,2438,TISTUD-6817,publish disabled non publish disabled non reproduction project file unselect right click project select publish publish publish publish visible publish appear may appear right context menu select either file,MobileIron and AirWatch publish options are disabled for non-iOS apps publish disabled non reproduction project file unselect right click project select publish publish publish publish visible publish appear may appear right context menu select either file,5
2439,2439,TISTUD-6820,studio dashboard platform configuration android setup status studio dashboard platform configuration android setup status studio dashboard android platform configuration wizard android properly installation location possible reason problem android set middle installation leaf partial destination folder problem android detection process studio regression since studio well reproduce delete android installation start installation studio dashboard installation disconnect network time installation fail leave location try set android location scenario happen result android installation succeed could clean folder installation completion,Studio Dashboard and Platform configuration wizards conflicts for Android SDK setup status studio dashboard platform configuration android setup status studio dashboard android platform configuration wizard android properly installation location possible reason problem android set middle installation leaf partial destination folder problem android detection process studio regression since studio well reproduce delete android installation start installation studio dashboard installation disconnect network time installation fail leave location try set android location scenario happen result android installation succeed could clean folder installation completion,8
2440,2440,TISTUD-6822,studio clearing invalid proxy setup still allow login studio studio clearing invalid proxy setup still allow login studio clearing invalid proxy login still allow user login studio message server unreachable regression also studio reproduce click proxy set enter following proxy setup host port click enter login studio clear proxy login studio actual result login server currently unreachable message displayed login server currently unreachable message displayed result studio able login studio able login next time,Studio: Clearing invalid proxy setup still does not allow login to studio studio clearing invalid proxy setup still allow login studio clearing invalid proxy login still allow user login studio message server unreachable regression also studio reproduce click proxy set enter following proxy setup host port click enter login studio clear proxy login studio actual result login server currently unreachable message displayed login server currently unreachable message displayed result studio able login studio able login next time,3
2441,2441,TISTUD-6824,default bit mac build inside installer default bit mac build inside installer since plan phase bit studio move installer include bit build,Default to 64-bit Mac build inside installer default bit mac build inside installer since plan phase bit studio move installer include bit build,5
2442,2442,TISTUD-6825,stop building bit mac stop building bit mac bit installer ability upgrade bit bit remove generating bit mac entirely,Stop building 32-bit builds of Mac stop building bit mac bit installer ability upgrade bit bit remove generating bit mac entirely,3
2443,2443,TISTUD-6834,add command jump string usage add command jump string usage add command binding jump usage translation titanium mobile project simply matter command binding handler implementation detector,Add F3 command to jump from string keys in i18n files to usage add command jump string usage add command binding jump usage translation titanium mobile project simply matter command binding handler implementation detector,3
2444,2444,TISTUD-6835,add command jump translation alloy view definition file add command jump translation alloy view definition file add command binding jump definition translation file titanium mobile project simply matter command binding handler implementation detector,Add F3 command to jump  from i18n translation keys in Alloy view XML to definition in strings.xml file add command jump translation alloy view definition file add command binding jump definition translation file titanium mobile project simply matter command binding handler implementation detector,3
2445,2445,TISTUD-6836,index translation key index translation key need start indexing usage translation alloy support relationship see ti tree master test source,Index translation key references in TSS files index translation key need start indexing usage translation alloy support relationship see ti tree master test source,5
2446,2446,TISTUD-6837,index translation key titanium mobile index translation key titanium mobile need start indexing usage translation support relationship see ti tree master test source,Index translation key references in Titanium Mobile JS files index translation key titanium mobile need start indexing usage translation support relationship see ti tree master test source,8
2447,2447,TISTUD-6838,add detector jump translation code definition file add detector jump translation code definition file add detector navigate definition,Add hyperlink detector to jump from i18n translation keys in JS code to definition in strings.xml file add detector jump translation code definition file add detector navigate definition,8
2448,2448,TISTUD-6839,add detector jump translation code definition file add detector jump translation code definition file add detector navigate definition,Add hyperlink detector to jump from i18n translation keys in TSS code to definition in strings.xml file add detector jump translation code definition file add detector navigate definition,5
2449,2449,TISTUD-6840,add command jump translation code definition file add command jump translation code definition file add detector navigate definition,Add F3 command to jump from i18n translation keys in TSS code to definition in strings.xml file add command jump translation code definition file add detector navigate definition,3
2450,2450,TISTUD-6841,add command jump translation code definition file add command jump translation code definition file add detector navigate definition,Add F3 command to jump from i18n translation keys in JS code to definition in strings.xml file add command jump translation code definition file add detector navigate definition,3
2451,2451,TISTUD-6845,studio unable create node project studio unable create node project node project organization studio project half way necessary folder however node project successfully organization reproduce go file new node project enter project name select organization click finish actual result project half way necessary folder red square beside progress bar new node project wizard cannot closed studio becomes unresponsive forcefully quit result node project must successfully,Studio: Unable to create Node.ACS project on Windows studio unable create node project node project organization studio project half way necessary folder however node project successfully organization reproduce go file new node project enter project name select organization click finish actual result project half way necessary folder red square beside progress bar new node project wizard cannot closed studio becomes unresponsive forcefully quit result node project must successfully,5
2452,2452,TISTUD-6847,support detection translation alloy view text id support detection translation alloy view text id able navigate user usage translation key string definition file previous functionality hold hover mouse attribute first label l macro second label turning code label label label l label code,Support detection of i18n translation keys in Alloy View XML text nodes and id attributes support detection translation alloy view text id able navigate user usage translation key string definition file previous functionality hold hover mouse attribute first label l macro second label turning code label label label l label code,5
2453,2453,TISTUD-6851,cannot install device x launch simulator x cannot install device x launch simulator x cannot build reproduce make sure machine version create titanium project install either device simulator actual cannot build device simulator see null pointer exception able build device simulator,iOS: Xcode6-beta6 - Cannot install to iOS device 7.X or launch simulator 7.X cannot install device x launch simulator x cannot build reproduce make sure machine version create titanium project install either device simulator actual cannot build device simulator see null pointer exception able build device simulator,3
2454,2454,TISTUD-6864,resource found exception classic project studio resource found exception classic project studio resource found exception logged error log project studio project without explicit error message work usual reproduce launch studio create classic project open error log result project without error,"""Resource Not Found"" Exception when creating a classic project in Studio resource found exception classic project studio resource found exception logged error log project studio project without explicit error message work usual reproduce launch studio create classic project open error log result project without error",2
2455,2455,TISTUD-6855,studio tool tip disappear tab studio tool tip disappear tab new mobile project environment selected select one page project tool tip disappear window look attachment reproduce create sample mobile project service please select environment tool tip immediately switch another window e g chrome safari mouse go page switching another window go remove following line disable performance service property name id type string property switch overview page click enable button switch another window e g safari chrome actual result tool tip environment disappear performance performance service please choose environment name tool tip please choose environment name tool tip still result tool tip environment disappear performance performance service please choose environment name tool tip please choose environment name tool tip disappear,Studio: Tool tip does not disappear when changing tab studio tool tip disappear tab new mobile project environment selected select one page project tool tip disappear window look attachment reproduce create sample mobile project service please select environment tool tip immediately switch another window e g chrome safari mouse go page switching another window go remove following line disable performance service property name id type string property switch overview page click enable button switch another window e g safari chrome actual result tool tip environment disappear performance performance service please choose environment name tool tip please choose environment name tool tip still result tool tip environment disappear performance performance service please choose environment name tool tip please choose environment name tool tip disappear,5
2456,2456,TISTUD-6856,error opening studio invalid error opening studio invalid error shown screen worked issue shown studio well reproduce studio go studio actual error shown refer attached,"Error on opening Preferences > Studio > Platforms > iOS. ""Invalid values"" error opening studio invalid error shown screen worked issue shown studio well reproduce studio go studio actual error shown refer attached",5
2457,2457,TISTUD-6857,studio error displayed top page opening studio error displayed top page opening new mobile project alloy classic environment selected hence cloud service red cross beside platform service section however error message displayed top overview page see attachment reproduce create sample mobile project observe overview page close reopen select environment save close reopen actual result total error displayed top overview page red cross near environment error top overview page red cross beside environment appear cloud service error top overview page red cross beside environment still shown error message displayed result error top overview page red cross beside environment appear step cloud service error message displayed overview page error message displayed,Studio: Error displayed at the top of tiapp.xml page only refreshes after re-opening it studio error displayed top page opening new mobile project alloy classic environment selected hence cloud service red cross beside platform service section however error message displayed top overview page see attachment reproduce create sample mobile project observe overview page close reopen select environment save close reopen actual result total error displayed top overview page red cross near environment error top overview page red cross beside environment appear cloud service error top overview page red cross beside environment still shown error message displayed result error top overview page red cross beside environment appear step cloud service error message displayed overview page error message displayed,5
2458,2458,TISTUD-6858,exception logged studio log exception logged studio log logged clean please refer attachment log file reproduce create select project project explorer select project clean clean result properly logged studio log file,"Exception ""CodeProcessorRunAction"" logged in Studio log when projects are cleaned exception logged studio log logged clean please refer attachment log file reproduce create select project project explorer select project clean clean result properly logged studio log file",5
2459,2459,TISTUD-6859,simulator run multiple simulator name multiple simulator system simulator run multiple simulator name multiple simulator system multiple simulator system example setup simulator version along default version context menu run studio multiple simulator reproduce multiple simulator studio create new project project explorer right click project go run actual result run menu multiple simulator name refer attached either grouped run option version number shown simulator device profile drop run configuration simulator,"iOS Simulator: Run As shows multiple iOS simulator with same name, when multiple versions of iOS simulator on system simulator run multiple simulator name multiple simulator system multiple simulator system example setup simulator version along default version context menu run studio multiple simulator reproduce multiple simulator studio create new project project explorer right click project go run actual result run menu multiple simulator name refer attached either grouped run option version number shown simulator device profile drop run configuration simulator",5
2460,2460,TISTUD-6860,studio switching default titanium studio theme dashboard leaf behind black background studio switching default titanium studio theme dashboard leaf behind black background switching light dark theme change theme properly reproduce launch studio open dashboard click get tab choose light default titanium studio theme switch dark default titanium studio theme switch light default titanium studio theme actual result studio dashboard without error light theme applied entirely dark theme applied entirely light theme applied dark background outline studio console black see attachment result studio dashboard without error light theme applied entirely dark theme applied entirely light theme applied entirely leaving behind dark background previous dark theme,Studio: Switching default titanium studio theme in the dashboard leaves behind black background in some views studio switching default titanium studio theme dashboard leaf behind black background switching light dark theme change theme properly reproduce launch studio open dashboard click get tab choose light default titanium studio theme switch dark default titanium studio theme switch light default titanium studio theme actual result studio dashboard without error light theme applied entirely dark theme applied entirely light theme applied dark background outline studio console black see attachment result studio dashboard without error light theme applied entirely dark theme applied entirely light theme applied entirely leaving behind dark background previous dark theme,5
2461,2461,TISTUD-6865,studio environment field cannot selected package configuration studio environment field cannot selected package configuration package configuration mobile two environment selection field one another build environment user unable open drop select environment one build section user select environment reproduce create sample mobile android publish android store open package configuration open configuration newly project actual result environment drop menu open see attachment result one environment field either build need two drop menu able open user select option,Studio: VPC Environment field cannot be selected in package configuration studio environment field cannot selected package configuration package configuration mobile two environment selection field one another build environment user unable open drop select environment one build section user select environment reproduce create sample mobile android publish android store open package configuration open configuration newly project actual result environment drop menu open see attachment result one environment field either build need two drop menu able open user select option,5
2462,2462,TISTUD-6866,studio opening mode without login splash change password dashboard studio opening mode without login splash change password dashboard studio opening mode without login splash screen change password dashboard studio reproduce close studio go dashboard dashboard change password launch studio actual result studio mode please see attachment result studio launch login splash would better give warning password recently older password kind warning message really useful,Studio is opening in offline mode without prompting login splash after we change the password from dashboard studio opening mode without login splash change password dashboard studio opening mode without login splash screen change password dashboard studio reproduce close studio go dashboard dashboard change password launch studio actual result studio mode please see attachment result studio launch login splash would better give warning password recently older password kind warning message really useful,5
2463,2463,TISTUD-6870,undefined undefined seeing code subentry eclipse message cannot bind undefined command plug titanium android id titanium mobile command android subentry eclipse message cannot bind undefined command plug titanium android id titanium mobile command android code,Bindings for undefined commands undefined seeing code subentry eclipse message cannot bind undefined command plug titanium android id titanium mobile command android subentry eclipse message cannot bind undefined command plug titanium android id titanium mobile command android code,2
2464,2464,TISTUD-6871,studio run configuration create new simulator configuration studio run configuration create new simulator configuration problem description studio run configuration create new simulator configuration reproduce create new project click run configuration double click simulator create new configuration simulator result error displayed log,iOS: Appcelerator Studio NPE when using 'Run Configuration' to create a new simulator configuration studio run configuration create new simulator configuration problem description studio run configuration create new simulator configuration reproduce create new project click run configuration double click simulator create new configuration simulator result error displayed log,3
2465,2465,TISTUD-6872,android device android device android device classic regression reproduce create mobile project insert valid location file call project without error,Breakpoints are not hitting for Android device in OSX android device android device classic regression reproduce create mobile project insert valid location file call project without error,5
2466,2466,TISTUD-6874,running device without launch unexpected behaviour first application running device without launch unexpected behaviour first application mobile device without another mobile device previously made second however first exactly like second name still first one tested studio also issue hence regression reproduce create alloy sample enable launch onto device make code save create classic sample without alloy project without launch classic device make code classic save open alloy project actual result alloy successfully successfully device reflected device classic successfully classic project successfully work reflected device alloy project like classic name showing alloy project name result alloy successfully successfully device reflected device classic successfully classic project successfully work reflected device alloy project work regardless whether classic classic alloy classic one another,LiveView: Running liveview on device without terminating the existing launch results in unexpected behaviour of the first application running device without launch unexpected behaviour first application mobile device without another mobile device previously made second however first exactly like second name still first one tested studio also issue hence regression reproduce create alloy sample enable launch onto device make code save create classic sample without alloy project without launch classic device make code classic save open alloy project actual result alloy successfully successfully device reflected device classic successfully classic project successfully work reflected device alloy project like classic name showing alloy project name result alloy successfully successfully device reflected device classic successfully classic project successfully work reflected device alloy project work regardless whether classic classic alloy classic one another,8
2467,2467,TISTUD-6877,log studio shutdown log studio shutdown registered time studio please check attached log log studio log studio regression since occur studio reproduce open studio clear log restart studio check log actual result registered log file time studio shutting code entry eclipse core message internal error sending analytics ping stack usage internal usage internal usage internal run eclipse core internal worker run worker code result log file,NPE in Log when Studio is shutdown log studio shutdown registered time studio please check attached log log studio log studio regression since occur studio reproduce open studio clear log restart studio check log actual result registered log file time studio shutting code entry eclipse core message internal error sending analytics ping stack usage internal usage internal usage internal run eclipse core internal worker run worker code result log file,3
2468,2468,TISTUD-6878,studio dashboard window setup status studio dashboard window setup status regression since studio dashboard correctly reproduce open studio delete refresh studio dashboard update status open window click refresh button platform configuration section studio update window close preference window refresh studio dashboard actual result studio dashboard reflect window status result studio dashboard reflect status window note scenario occur install machine studio studio yet studio screen shot studio yet studio log file scenario restart studio studio dashboard,Studio Dashboard and Preferences window conflicts for Xcode setup status studio dashboard window setup status regression since studio dashboard correctly reproduce open studio delete refresh studio dashboard update status open window click refresh button platform configuration section studio update window close preference window refresh studio dashboard actual result studio dashboard reflect window status result studio dashboard reflect status window note scenario occur install machine studio studio yet studio screen shot studio yet studio log file scenario restart studio studio dashboard,5
2469,2469,TISTUD-6881,intermittent issue platform intermittent issue platform nowhere error studio screen please refer,Intermittent issue: NullPointerException Updating the Appcelerator Platform Services intermittent issue platform nowhere error studio screen please refer,3
2470,2470,TISTUD-6882,node closed device node closed device problem description project studio node closed get eventually lot memory reproduce create project studio run device check activity monitor run project check activity monitor node process shown studio previous node process closed new node process see node activity monitor studio launch multiple time note stop red button studio project node process closed,Node processes are not closed when re-launching projects on iOS device node closed device problem description project studio node closed get eventually lot memory reproduce create project studio run device check activity monitor run project check activity monitor node process shown studio previous node process closed new node process see node activity monitor studio launch multiple time note stop red button studio project node process closed,5
2471,2471,TISTUD-6884,studio window empty window studio window empty window studio empty window error message pervious load intermittent behavior always reproduce machine studio reproduce studio ga machine anyhow scenario another machine ga studio reproduce open studio go studio delete machine press refresh button studio window show error message refer attachment press button window open window use option studio use open window contain memory regarding last view actual result empty window please see screen shot screen shot result studio open empty window could open window like open window step,Studio Preferences window shows an Empty window studio window empty window studio empty window error message pervious load intermittent behavior always reproduce machine studio reproduce studio ga machine anyhow scenario another machine ga studio reproduce open studio go studio delete machine press refresh button studio window show error message refer attachment press button window open window use option studio use open window contain memory regarding last view actual result empty window please see screen shot screen shot result studio open empty window could open window like open window step,3
2472,2472,TISTUD-6885,search search selection gear icon activate feature search bar search search selection gear icon activate feature search bar search selection search bar enable feature search bar also happen studio reproduce open file e g activate search command f control f press gear icon show find bar see select search selection actual result search selection icon search bar result must tick sign beside search selection option drop menu search selection icon search bar must,Multiline Search: Selecting 'Search selection' using the gear icon does not activate the feature in the search bar search search selection gear icon activate feature search bar search selection search bar enable feature search bar also happen studio reproduce open file e g activate search command f control f press gear icon show find bar see select search selection actual result search selection icon search bar result must tick sign beside search selection option drop menu search selection icon search bar must,5
2473,2473,TISTUD-6886,studio module creation wizard reflected manifest file studio module creation wizard reflected manifest file mobile module project wizard manifest file reflected manifest file project regression studio reproduce create module project enter version author description manifest file actual result following manifest file build folder version always description always name author name version description author name license specify license copyright copyright c company result module creation version author description must reflected manifest file,Studio: Values entered in the module creation wizard is not reflected in the manifest file studio module creation wizard reflected manifest file mobile module project wizard manifest file reflected manifest file project regression studio reproduce create module project enter version author description manifest file actual result following manifest file build folder version always description always name author name version description author name license specify license copyright copyright c company result module creation version author description must reflected manifest file,5
2474,2474,TISTUD-6888,trailing last property value pair trailing last property value pair format file trailing comment last property wipe comment see code label width ti size height ti size color black transform alloy value defined alloy file code retain comment color property transform,TSS formatting removes trailing comments after last property/value pair in ruleset trailing last property value pair format file trailing comment last property wipe comment see code label width ti size height ti size color black transform alloy value defined alloy file code retain comment color property transform,5
2475,2475,TISTUD-6889,update studio release link update studio release link order display studio release instead titanium studio release name web page change new link titanium latest print guide,Update Studio Release Notes link update studio release link order display studio release instead titanium studio release name web page change new link titanium latest print guide,2
2476,2476,TISTUD-6890,package android mobile web blackberry latest studio package android mobile web blackberry latest studio description update studio create new package android mobile web blackberry package show package successfully actual package show android mobile web blackberry null pointer exception studio code entry titanium message build error stack eclipse core di eclipse core internal di execute eclipse core internal di eclipse core internal di invoke eclipse core invoke eclipse core internal execute eclipse core command command titanium launch eclipse internal launch titanium eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main launch contributor initialize titanium mobile titanium android distribution initialize titanium android distribution titanium android distribution eclipse wizard wizard wizard eclipse wizard eclipse wizard titanium wizard eclipse window window create window eclipse create eclipse window window open window titanium android distribution execute eclipse internal execute eclipse internal execute sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse core internal di execute code,"Can't package for Android, Mobile Web & Blackberry with latest 3.4.0 studio throws NullPointerException package android mobile web blackberry latest studio description update studio create new package android mobile web blackberry package show package successfully actual package show android mobile web blackberry null pointer exception studio code entry titanium message build error stack eclipse core di eclipse core internal di execute eclipse core internal di eclipse core internal di invoke eclipse core invoke eclipse core internal execute eclipse core command command titanium launch eclipse internal launch titanium eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main launch contributor initialize titanium mobile titanium android distribution initialize titanium android distribution titanium android distribution eclipse wizard wizard wizard eclipse wizard eclipse wizard titanium wizard eclipse window window create window eclipse create eclipse window window open window titanium android distribution execute eclipse internal execute eclipse internal execute sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse core internal di execute code",5
2477,2477,TISTUD-6891,studio manage correctly studio manage correctly yet determine regression follow description project without environment selected studio drop error shown tried enable shown trying set error shown reproduce create new project studio classic two tab environment set pull note failure enable note failure set note result many assuming inability use result service enablement key handling work regardless order note occur selected prior,Studio: Selecting vpc and then enabling services fails to manage keys correctly studio manage correctly yet determine regression follow description project without environment selected studio drop error shown tried enable shown trying set error shown reproduce create new project studio classic two tab environment set pull note failure enable note failure set note result many assuming inability use result service enablement key handling work regardless order note occur selected prior,5
