,issuekey,title,description,storypoint
4303,DM-6660,CR finder does not care about XY0 of input image,finder care input image port browse quote current version finder care input image try run finder warped difference image cannot properly extracted quote quote center warped image gap estimation fail get without position good enough class select best position quote,1
4304,DM-6661,"ConfigDictField says ""Inequality in keys for..."" even if I give 2 same configurations",inequality even give browse quote code python import key r z root calibrate library key code line code bash output output output c done code following error fatal configuration inequality calibrate library z r r z fatal task match disk task must consistent within output override clobber quote,1
4305,DM-6663,Study iPlant as a potential candidate for workspace implementation,nan,2
4306,DM-6664,Investigate why afw.table.IdFactory doesn't allow reserved=0,investigate table allow reserved setting reserved source id factory would logical exposure id reserve strangely work necessary reserve least one bit may problem use bit appease unfortunate careful reducing number available could break code expect read already written disk note change code table may require code well,2
4307,DM-6665,set up unit test for projection in Java,set unit test projection working set unit test projection parallel unit test system set code keep two sync,6
4308,DM-6667,Data Backbone conops iteration 4: submit to TCT,data backbone iteration submit submit document change control process accepted work scope epic would need system,1
4309,DM-6668,Data Backbone conops: develop engineering considerations for BOE for work package,data backbone develop engineering work package based data backbone develop list engineering making data backbone package,3
4310,DM-6669,Authentication & Authorization conops iteration 1: create raw draft (internal),authentication authorization iteration create raw draft internal write raw draft concept authentication authorization iteration document following template,5
4311,DM-6670,Authentication & Authorization conops iteration 2: group review to produce first draft,authentication authorization iteration group review produce first draft review raw draft concept aa work clear make readable,2
4312,DM-6671,Authentication & Authorization conops iteration 3: larger review to produce second draft,authentication authorization iteration review produce second draft review first draft aa within data architecture working group relevant input review incorporated second draft,6
4313,DM-6672,Authentication & Authorization conops formatting: convert second draft to reStructuredText,authentication authorization convert second draft aa solid state convert doc following documentation process,2
4314,DM-6673,Authentication & Authorization conops iteration 4: submit to Systems Engineering,authentication authorization iteration submit engineering submit document change control process accepted work scope epic would need system,1
4315,DM-6674,Authentication & Authorization conops: develop engineering considerations for BOE for work package,authentication authorization develop engineering work package based aa develop list engineering making aa package,3
4316,DM-6675,Level 3 Hosting conops iteration 1: create raw draft (internal),level hosting iteration create raw draft internal write raw draft concept level hosting iteration document following template,4
4317,DM-6676,Level 3 Hosting conops iteration 2: group review to produce first draft,level hosting iteration group review produce first draft review raw draft concept hosting work clear make readable,2
4318,DM-6677,Level 3 Hosting conops iteration 3: larger review to produce second draft,level hosting iteration review produce second draft review first draft level hosting within data architecture working group relevant input review incorporated second draft,6
4319,DM-6678,Level 3 Hosting conops formatting: convert second draft to reStructuredText,level hosting convert second draft hosting solid state convert doc following documentation process,2
4320,DM-6679,Level 3 Hosting conops iteration 4: submit to TCT,level hosting iteration submit submit document change control process accepted work scope epic would need system,1
4321,DM-6680,Level 3 Hosting conops: develop engineering considerations for BOE for work package,level hosting develop engineering work package based hosting develop list engineering making hosting package,3
4322,DM-6681,Batch Processing for commissioning conops iteration 1: create raw draft (internal),batch iteration create raw draft internal write raw draft concept batch phase iteration document following template,4
4323,DM-6682,Batch Processing for commissioning conops iteration 2: group review to produce first draft,batch iteration group review produce first draft review raw draft concept batch work clear make readable,2
4324,DM-6683,Batch Processing for commissioning conops formatting: convert first draft to reStructuredText in a technical note,batch convert first draft technical note batch production solid state convert doc technical note,1
4325,DM-6684,Batch Processing for commissioning conops: develop engineering considerations for BOE for work package,batch develop engineering work package based batch develop list engineering making batch package,3
4326,DM-6685,"Planning package for Management, Engineering and Integration with engineering judgement BOE based on RACI diagram",package management engineering integration engineering based diagram following list consideration estimate management engineering integration element derived document list line management group steering group area technical,1
4327,DM-6686,Planning package for L1 Services with engineering judgement BOE,package engineering following list consideration estimate level element derived detailed plan prompt engineering based,1
4328,DM-6687,Planning package for Batch Production Services with engineering judgement BOE,package batch production engineering following list consideration estimate batch production element derived engineering based,1
4329,DM-6688,Planning package for Data Backbone Services with engineering judgement BOE,package data backbone engineering following list consideration estimate data backbone element derived engineering based,1
4330,DM-6689,Planning package for Data Access Hosting Services with engineering judgement BOE,package data access hosting engineering following list consideration estimate data access hosting element derived engineering based,1
4331,DM-6690,Planning package for Common Workflow/Middleware with engineering judgement BOE,package common engineering following list consideration estimate common element derived engineering based,1
4332,DM-6691,Planning package for Misc. Services with engineering judgement BOE,package engineering following list consideration estimate miscellaneous element example authentication authorization derived engineering based,1
4333,DM-6692,Planning package for Development Support Services with engineering judgement BOE,package development support engineering following list consideration estimate development support element derived engineering,1
4334,DM-6693,Planning package for ITC and Fabric Provisioning and Operation with engineering judgement BOE,package fabric operation engineering following list consideration estimate fabric operation element derived engineering,1
4335,DM-6694,Planning package for Service Management with engineering judgement BOE,package service management engineering following list consideration estimate service management element derived engineering based methodology,1
4336,DM-6695,Submit change request,submit change request submit formal change request,1
4337,DM-6696,Revise Level 1 ConOps    ,revise level revise level incorporate minimal functionality level minimal data camera data minimal transport via data backbone,4
4338,DM-6697,Build draft design,build draft design produce functional design breakdown,16
4339,DM-6698,Articulate the design in format needed for planning,articulate design format articulate design format,12
4340,DM-6699,Produce revised WBS,produce based articulated design revise incorporate phase,10
4341,DM-6700,Discuss elements of RFC,discus discus technical scope,6
4342,DM-6701,Produce RFC,produce write submit,2
4343,DM-6702,Respond to RFC comments and update RFC as needed,respond update respond update,2
4344,DM-6705,Select workflow based on conops and review of workflow systems,select based review based use evaluation select system,2
4345,DM-6706,Discuss elements of RFC,discus discus technical scope,4
4346,DM-6707,Produce RFC,produce write submit,2
4347,DM-6708,Respond to RFC comments and update RFC as needed,respond update respond update,2
4348,DM-6709,Pull down and install OCS SAL code in prep for ConOps development,pull install sal code prep development camera workshop mid june team pull service abstraction layer gain familiarity user manual studied running telescope site interact work epic august story prep work,4
4349,DM-6710,Monitoring plan for Startup procedure,plan procedure identify health provide notification failure,1
4350,DM-6711,L1 entity prototypes,entity story need separate connect retrieve image data forward image data component component image data file associated length camera workshop month component underway,16
4351,DM-6712,Message Dictionary additions,message dictionary message system bookkeeping well report added dictionary acting upon message added component prototype code addition made dictionary write complete report message,4
4352,DM-6713,Amendments to message interaction,message interaction proper added system month,6
4353,DM-6714,Camera Workshop attendance,camera workshop attendance work preliminary specific camera interaction took place month attendance camera workshop,6
4354,DM-6715,Use Shifter+HTCondor  in processing Stripe82 ref data at modest scale,use shifter ref data modest scale test modest scale shifter like organize data similar used run field,6
4355,DM-6723,Add tests for order of flags to all measurment plugins,add order framework independently define enumeration available e g blob include h set table e g blob implicitly assume declared order general enforce found order setting flag based bad result would therefore set wrong flag output table solution test specific however basic structure test would easily extended cover ensure error never occur,3
4356,DM-6725,"Message refinement , in light of development #1",nan,12
4357,DM-6726,Default chart and other optimizations,default chart support chart single chart type release remove chart selection chart area use chart selection single chart type used populate current chart support clear reset chart table connected default default chart plot used produce overlay two first table label matching column expression unit matching table model default,6
4358,DM-6727,Message refinement #2,nan,12
4359,DM-6728,Camera workshop attendance,camera workshop attendance attend camera workshop meeting fully address need travel,8
4360,DM-6729,Summarize meeting results into Concepts of Operation,nan,2
4361,DM-6730,ConOps for Comfort Console and System Monitor,comfort console system monitor first definition concept operation comfort console system monitor piece system application play key role fault detection correction well monitor actively state sub state system based role operator able dig take corrective action action dashboard provide hierarchical view state system point time,20
4362,DM-6731,Definitions of Alarms and Actions,task define failure generate also define action taken event alarm fault taking action,30
4363,DM-6732,"Process reference data on ""lsstdev pool"" for reference",nan,2
4364,DM-6733,Reference processing on NERSC Cori Shifter implementation,nan,4
4365,DM-6736,Write test jobs and submit files,nan,2
4366,DM-6737,Investigate HTCondor configuration wrt dropping of nodes in backfill scenario,nan,4
4367,DM-6738,Run test jobs and evaluate,nan,2
4368,DM-6740,Write final report,nan,2
4369,DM-6741,Make SuperTask data-aware,nan,10
4370,DM-6742,Add workflow features,nan,10
4371,DM-6743,Select existing tasks for prototyping conversion to workflow supertask,nan,1
4372,DM-6744,Convert selected tasks,convert selected convert,10
4373,DM-6745,Finish gathering input from DM representatives,nan,3
4374,DM-6746,Compile input,nan,2
4375,DM-6747,Review conops template,nan,1
4376,DM-6748,Iteration 1: Write raw draft based on input gathered from DM representatives,nan,6
4377,DM-6749,Iteration 2: group review to produce first draft,nan,6
4378,DM-6750,Iteration 3: larger review to produce second draft,nan,8
4379,DM-6751,Iteration 4: final draft and convert to reStructuredText to produce tech note,nan,4
4380,DM-6752,Service Management for F16 June,service management june dividing service management monthly,4
4381,DM-6753,Service Management for F16 July,service management dividing service management monthly,4
4382,DM-6754,Service Management for F16 August,service management august dividing service management monthly,4
4383,DM-6755,Write test programs to exercise Swift API with OpenStack ,nan,2
4384,DM-6756,Write test programs to exercise Swift API with Ceph,nan,2
4385,DM-6757,Benchmark Swift command line tool for objects less than 5GB,nan,4
4386,DM-6758,Benchmark Swift command line tool for objects greater than 5GB,nan,4
4387,DM-6759,Benchmark Swift custom tool for objects less than 5GB,nan,4
4388,DM-6760,Benchmark Swift custom tool for objects greater than 5GB,nan,4
4389,DM-6761,Analyze results and write report,nan,4
4390,DM-6762,Find and read documentation for OpenStack Swift API,nan,1
4391,DM-6763,Find and read documentation for Ceph API,nan,1
4392,DM-6764,Write abstract API,nan,4
4393,DM-6765,Research existing API,nan,2
4394,DM-6766,Find and read documentation for DDN WOS API,nan,1
4395,DM-6768,Create description of features in storage APIs,nan,2
4396,DM-6769,Write test programs to exercise Swift API with DDN WOS,nan,2
4397,DM-6770,Benchmark Swift command line tool for objects less than 5GB,nan,2
4398,DM-6771,Benchmark Swift command line tool for objects greater than 5GB,nan,2
4399,DM-6772,Benchmark Swift custom tool for objects less than 5GB,nan,2
4400,DM-6773,Benchmark Swift custom tool for objects greater than 5GB,nan,2
4401,DM-6774,Analyze results and write report ,nan,3
4402,DM-6775,Write test programs to exercise object stores,nan,6
4403,DM-6776,Benchmark Swift command line tool for objects less than 5GB,nan,2
4404,DM-6777,Benchmark Swift command line tool for objects greater than 5GB ,nan,2
4405,DM-6778,Benchmark Swift custom tool for objects less than 5GB,nan,2
4406,DM-6779,Benchmark Swift custom tool for objects greater than 5GB ,nan,2
4407,DM-6780,Write report ,nan,6
4408,DM-6781,remove SizeMagnitudeStarSelector,remove still unused likely longer work either remove update fully true c based star still lying around,1
4409,DM-6783,Add support for deriving from Python exception types to pybind11,add support python exception support custom exception however inherit python higher raised caught except exception e python behaviour also boost python swig hack around pure python wrapper ticket solve problem support inheritance python exception,4
4410,DM-6784,Port meas_extensions_convolved from HSC,port new measurement extension aperture photometry degraded nominated similar galaxy photometry commonly done day relevant browse browse,5
4411,DM-6785,Port parent/child measurement from HSC,port parent child measurement sometimes trouble cluster accurate case image without feature used mid production run afterburner ticket browse feature ported use,5
4412,DM-6788,Document meas_extensions_ngmix,document useful documentation even doc directory add include least overview package content description within framework package,2
4413,DM-6789,Provisioning,nan,15
4414,DM-6790,Product Acceptance,nan,15
4415,DM-6791,Disaster Recovery Implementation,nan,20
4416,DM-6792,Documentation,nan,5
4417,DM-6793,Capability Validation,nan,5
4418,DM-6794,Security Vetting,nan,5
4419,DM-6795,Acceptance by Stakeholders,nan,10
4420,DM-6796,Capability Design,nan,10
4421,DM-6797,Gathering product pricing,nan,10
4422,DM-6798,Updating LDM-143,nan,5
4423,DM-6799,Acceptance into baseline,nan,5
4424,DM-6800,Design,nan,10
4425,DM-6801,Implementation,nan,10
4426,DM-6802,Capability Design,nan,15
4427,DM-6803,Procurement,nan,10
4428,DM-6804,Reception and Placement,nan,10
4429,DM-6805,Networking Configuration,nan,10
4430,DM-6806,Provisioning,nan,25
4431,DM-6807,Disaster Recovery Implementation,nan,10
4432,DM-6808,Documentation,nan,10
4433,DM-6809,Capability Validation,nan,20
4434,DM-6810,Security Vetting,nan,10
4435,DM-6811,Acceptance by Stakeholders,nan,10
4436,DM-6812,Qserv container crashes on Openstack using up to date CentOS/docker setup,container date docker setup code bash docker run net host e bash run bin start sh execution directory run starting fail manager file quit without file failing manager file quit without file see run log console log run log worker log failing manager file quit without file see run log console log run log worker log ing proxy failing watcher see run log watcher log ing error log different sometimes cat run log log note waiting purge start note log sequence number note feedback disabled note dumping buffer pool yet note server socket note stack bin ready version socket run sock port source distribution note stack bin normal shutdown note event purging queue note optimize thread note starting shutdown note shutdown log sequence number note stack bin shutdown complete file run run ended starting daemon data note stack bin starting process note ref count buffer pool note memory heap disabled note use atomic note memory barrier used note compressed table use note note buffer pool size note buffer pool error read write mode error system must writable error function returned error error registration storage engine note feedback disabled error unknown unsupported storage engine error code,10
4437,DM-6813,Track statistics about user queries and tasks running on chunks,nan,9
4438,DM-6814,Move queries to different scheduler if too slow,nan,8
4439,DM-6815,Update LSST full-stack processing configuration to match best practice from HSC,update full stack configuration match best practice preparation running end end comparison large scale need update configuration reflect currently understood best practice general expect default configuration better understood battle tested given used science grade data audit default configuration full stack differ update configuration match equivalent unless clear reason default different appropriate update configuration add override direct transfer configuration possible equivalent found take advantage otherwise stick,10
4440,DM-6816,"Process HSC ""RC"" dataset through the LSST stack",process stack process used verify data stack configuration,4
4441,DM-6817,Compare HSC and LSST processing of RC dataset,compare script enhanced compare,8
4442,DM-6818,Quality check LSST processing of RC dataset,quality check perform quality analysis way would data release,5
4443,DM-6819,Resolve CModel issues with aperture corrections,resolve aperture working apparent aperture calculated applied large ticket intended trace failure correct,4
4444,DM-6820,Develop resource loaded plan for executing DRP sections of LDM-151,nan,20
4445,DM-6821,Deliver DRP slide deck for LSST Director's Review,deliver slide deck director review,10
4446,DM-6822,Add meas_extensions_ngmix to lsst_distrib,add primarily enjoy regular,2
4447,DM-6824,Use meas.algorithms.astrometrySourceSelector in measOptimisticB,use working get working would entail latter whatever need removing,2
4448,DM-6828,Deliver sections for  Operations Use Case Report,deliver use case report diagram covering key use case provide narrative interpretation key significant operational fill table assigned use case key use include production production incident response problem management,6
4449,DM-6829,Deliver sections for Concept of Operations,deliver concept contribute concept summarize facility role operational system,3
4450,DM-6830,Investigate effects of turning on the Brighter-Fatter correction for single-frame processing of HSC data,investigate effect turning fatter correction single frame data process stack single frame running fatter correction turned reason begin yet available stack also want isolate many possible order confidently ass individual effect functionality ported default false issue continue single visit run see e g turned particular finding slight reference selected given result significantly different also noted select reference cutoff given field fraction bright considered modeling conceivable significantly effect thus causing large seen e g secure attachment,6
4451,DM-6831,Wrap base with pybind11,wrap base split,2
4452,DM-6832,Wrap utils with pybind11,wrap split,2
4453,DM-6833,add 'placeholder' attribute to the input element,add attribute input element attribute available element input give hint user text must contain carriage line add component,1
4454,DM-6834,Write report on SPIE conference,write report conference write report visit conference,3
4455,DM-6835,Learning about Openstack,learning progress learning,4
4456,DM-6836,Create a python interface to access OpenStack,create python interface access progress getting interface access interface nova client,3
4457,DM-6837,Data Backbone Conops  iteration 1 prep:  Create a list of service endpoints,data backbone iteration prep create list service create list service service deliver development file tree new camera meeting listing summit data main camera spectrograph service since may increase functionality prudent flow requirement since seem likely,2
4458,DM-6838,Learning about Spark,learning spark progress getting familiar spark use interface create small spark cluster,4
4459,DM-6839,Learning about Docker,learning docker progress learning docker potential automatic deploy,3
4460,DM-6840,Set up and install Spark,set install spark progress getting spark,2
4461,DM-6841,Learning about Kubernetes,learning progress learning automatic deploy docker,2
4462,DM-6842,Deal with emergent related requests  affecting operations planning in June,deal emergent related affecting june emergent request comment june interim project manager directed project begin investigation wen service due data base orient workshop response review service inquiring validity evaluation one vendor many appropriate amount work send additional staff workshop gain similar appreciation meeting authority interim project manager insist immediate action also sorted request understand alternate site deputy director support alternate site batch concept copy though draft status noted summary camera meeting find related concept particular could understand call summit data service support disconnected mere optimization system relocate acquisition forwarding summit,4
4463,DM-6843,Learning about Swift and HDFS,learning swift progress storage used,4
4464,DM-6844,Learning about Openstack and Jupyter,learning di progress learning web,5
4465,DM-6845,Installing JS9 in Openstack server,nan,2
4466,DM-6846,Learning about SocketIO and HTML REST API,learning rest di progress communication web,4
4467,DM-6847,Integrating Jupyter and JS9 for FITS visualization,visualization di progress getting work notebook,6
4468,DM-6848,Write wrapper API for JS9 and Jupyter,write wrapper di progress writing wrapper interact within,5
4469,DM-6849,Understand the installation and administrative processes,understand installation administrative review gain administrative insight test relevant based prototype example may observe test gain understanding behind provide documentation helpful,9
4470,DM-6850,Liaison with deployment effort,liaison deployment effort interact supporting deployment service environment learn investigate administration present test deployment previously covered,10
4471,DM-6851,Setup multinode test environment for initial learning about installations ,setup test environment initial learning setup one master node one worker node,3
4472,DM-6852,Update Activator to reflect recent changes in CmdLineTask,nan,4
4473,DM-6853,Discussion regarding  'quanta' definition in SuperTask,nan,2
4474,DM-6854,Finalize documentation and current issues of prototype,finalize documentation current prototype latest need update documentation explain extend activator initial implementation,4
4475,DM-6855,TBD related emergent work in July,nan,5
4476,DM-6856,TBD related emergent work in August,nan,5
4477,DM-6857,Document that the catalog returned from star selectors is a view,document returned star view star return whose shallow input document shallow copy aspect important two user know must told deep code flag set flag input point setting flag,1
4478,DM-6858,Mapper tests require modification when new datasets are added,mapper require modification new added price community centrally defined butler new way define common require explicit still useful need depend minimal set instead real,1
4479,DM-6859,Participation according to direction from interim project management,participation according direction interim project management given interim project management participation direct plus background work talking staff related plan,5
4480,DM-6860,Refine simple 1D DCR correction,refine simple correction functional implementation simple correction algorithm successfully create template science inefficient introduce new template image ticket enhance simple algorithm several way convert sparse matrix possible use variance weighting propagate masked correctly refine algorithm mitigate new,6
4481,DM-6861,Understand how to render conops documents in Sphinx,understand render sphinx learn render prototype template delivery technical control team sphinx engineering environment,1
4482,DM-6862,Raw draft of System Monitor and Comfort Display,raw draft system monitor comfort display produce raw draft review steering committee operational connectivity system monitor summit,3
4483,DM-6863,Add verification feature to L1 conops,nan,7
4484,DM-6864,Add verification test to L1 plan,nan,7
4485,DM-6865,Add verification test to L1 design,nan,7
4486,DM-6866,Add verification feature to Data Backbone conops,nan,10
4487,DM-6867,Add verification feature to L2 conops,nan,7
4488,DM-6868,Add verification feature to Authentication & Authorization conops,nan,10
4489,DM-6869,Liaison with Systems Engineering,nan,6
4490,DM-6870,Appreciate amount of effort needed to run preliminary planning exercise,appreciate amount effort run preliminary exercise run process local staff appreciate amount effort,5
4491,DM-6871,Review evaluation criteria with CC-IN2P3,review evaluation criterion review evaluation criterion visit drive open id,1
4492,DM-6872,Create evaluation plan from evaluation criteria,create evaluation plan evaluation criterion turn criterion tabular comparison chart respect test implementation,4
4493,DM-6873,Estimate amount of effort needed to run detailed planning exercise,estimate amount effort run detailed exercise run process story size system detailed estimation development sample technical based number size staff complexity mission total current staff size,2
4494,DM-6874,Design framework for integrating procurement activities with invoices,design framework procurement respond request relate equipment acquisition strategy document procurement,1
4495,DM-6875,Design framework for reporting and steering meetings,design framework steering run process staff ass supervise technical status appropriateness work architectural vision consistency general acumen status plan,6
4496,DM-6876,TBD processes coordinated with impending hire,impending hire design implement critical defined document impending hire,6
4497,DM-6879,Address concerns with source side (Dave Mills),address source side work understand architecture use source goal understand amount volume data would otherwise would proceed change,8
4498,DM-6880,Address concerns with target side (SLAC),address target side understand would otherwise would proceed change,8
4499,DM-6881,Address internal concerns,address internal understand whether file annex kept cluster opposed general data backbone,6
4500,DM-6882,Incorporate into ConOps and any draft design notes,incorporate draft design incorporate draft design,6
4501,DM-6883,Address additional emergent concerns ,address additional emergent address additional emergent,2
4502,DM-6884,Rework MemMan to be inline with the qserv worker Scheduler.,rework worker split memory function memory locking function allow initiate locking without blocking add additional memory line current thinking reduce lock contention add logging,4
4503,DM-6886,forcedPhotCoadd.py fails on CFHT data due to a CModel bug,data due bug hello running data due bug example error message get code python void measure table image exposure float table assertion aborted code following measure call self algorithm measure go around problem time arise null value number given footprint code raise footprint code,1
4504,DM-6890,deploy jenkins python env support,nan,1
4505,DM-6892,Access to system with LSST stack,access system stack secure access machine stack installation local,2
4506,DM-6893,Controlled Test of LMSimpleShape using high SNR objects,test high came set would random understand behavior fail low also pretty wide variation shear bias show would include gauss dev q theta flux separate failure shear variation seen,6
4507,DM-6894,Ensure DipoleFitTask uses correct PSF(s) in case when Decorrelation is turned on,ensure correct case turned l leaf subtraction used ensure correct used dipole fitting turned actually,8
4508,DM-6897,Get data stream from socket into a fits file,get data stream socket file get data stream module file loaded subsequently butler,2
4509,DM-6898,Load known image data format into the Butler,load known image data format butler use type known data image load test data might include single plain image,2
4510,DM-6899,Assemble data stream from socket to lsst-stack pipeline,assemble data stream socket stack pipeline connect together,4
4511,DM-6900,ci_hsc failure: insufficient PSF sources classified as stars,failure insufficient classified since job regular build failing code fatal least used build classified fail recent call last file home build bin validate line module main file home build python validate line main run file home build python validate line run self file home build python validate line sum file home build python validate line self description file home build python validate line raise test description test least used build classified code error related ticket landing error note see o x system reproduce investigate coincidence per platform variation,1
4512,DM-6902,VO search doesn't trigger coverage image nor overlay,search trigger coverage image overlay search panel found problem table back image coverage overlay one problem simple cone search result table contain right second problem table contain proper set firefly server query set object data done previously firefly server query please add object missing table set proper coverage image overlay,4
4513,DM-6903,Add an option to label ccd serial number on the showVisitSkyMap.py plot ,add option label serial number plot actual assignee sometimes useful know plot add option label,1
4514,DM-6904,Create DCR visualization tools,create visualization several visualization helpful fully understand effect correction failure function difference used calibration fitting marked visualization spectral type source image could mask overlay color spectral type visualization coarse spectral resolution model built correction,5
4515,DM-6905,Locate the test dataset for PDAC,locate test locate evaluate going used testing prototype,2
4516,DM-6907,XYPlot density plot with log scale - bin size is not reflected correctly,density plot log scale bin size reflected correctly large number display correctly log scale selected log scale selected binning server size log scale,4
4517,DM-6908,Filter editor on a chart toolbar,filter editor chart need add filter editor chart filter editor without selectable,4
4518,DM-6909,Filtering from expanded mode cancels expanded mode,filtering expanded mode expanded mode table expanded mode layout back unexpanded like issue general table trigger layout always right example action get closed generator function test sequence firefly table loaded open select col link x select col link point previous table removed action second click go away,2
4519,DM-6914,git-lfs.lsst.codes certificate is expired,git certificate per git new code josh seeing following think might error get git certificate yet valid git failing assumed user error part first coincidence git time code,1
4520,DM-6915,"jointcalRunner passing tract to jointcal, which had tract removed from run()",passing tract tract removed run cleaning testing removed tract run remove return list tract actually used anywhere run able remove return keeping two sync may bit tricky without,4
4521,DM-6916,Documenteer seeds Git revision date and branch name if not present in metadata.yaml,git revision date branch name present version present git commit date branch name used building instead also bootstrap take advantage new,1
4522,DM-6917,Write User Guide for new validate_drp metric/measurement API,write user guide new metric measurement provided new consistently metric specification used beyond code submit squash ticket provide user documentation base class help write new metric,4
4523,DM-6918,Implement script to simulate AP workflow,implement script simulate understand better load need le adequate set running good start simple script helpful sure need actual image alert production read write data per visit basis,10
4524,DM-6919,"Please rename ""afterburners""",please rename new measurement post system term afterburner applied multiple save confusion please rename system something le ambiguous best soon usage,1
4525,DM-6922,Upgrade to new stack install procedure for containers,upgrade new stack install procedure stack install io install release container creation script need update latest docker version tested line,2
4526,DM-6923,Apply distortion when searching for astrometric reference objects,apply distortion searching reference investigating found generally reference astrometry edge focal plane number typically low causing frequent found code distortion applied exposure bounding box getting reference distortion applied code,1
4527,DM-6924,Resurrect obs_file,resurrect need partially due reorganization take try make ingest script read ingest keyed hopefully mock general way calibration photometric default,8
4528,DM-6925,star selector and PSF determiner are selecting stars that are not valid point sources,star selector determiner valid point turning robust extendedness classifier relieved many used classified extended shown attached plot plot output work done determine mistakenly selected fix bad behavior additionally temporary work around commit success criterion validate validate,4
4529,DM-6928,HSC backport: Include PSF moments in the output tables,include output table effectively port browse though due considerable bookkeeping code,4
4530,DM-6933,access policy for PDAC,access policy prototype access limited need draft access policy,1
4531,DM-6934,Startup Scaffolding Machine Requirements - Base,scaffolding machine base plan base machine need must run together physical host resident memory,2
4532,DM-6935,Plan Base site machine startup pattern,plan base site machine pattern list specific must previously running establish time zero purging clearing specific data file system,2
4533,DM-6936,Prep for and attend Kubernetes meeting,prep attend meeting machine application potential assist scaffolding time personality assignment persisting,1
4534,DM-6937,Download and install Kubernetes,install implement instance running nebula cluster begin configuration testing base site behavior,4
4535,DM-6938,Evaluation of Kubernetes for Startup Scaffolding,evaluation scaffolding running base site start tool begin evaluation fault injection need hot swap machine sudden network topology name server,3
4536,DM-6939,Set up proposed start up tools and procedure for NCSA L1 components,set start procedure answer hoped apply machine,2
4537,DM-6940,Final Startup Scaffolding document,final scaffolding document document final scaffolding disposition specification final ass epic,2
4538,DM-6941,First round of updates to DRP LDM-151 sections from reviews,first round address probably,4
4539,DM-6942,Explore and experiment the process of creating a Jupyter widget,explore experiment process study notebook understand concept try make simple work firefly visualization,4
4540,DM-6944,Integrate multiple-backgrounds concept into LDM-151,integrate multiple concept recently become apparent need least consider different background estimation different require thought work current,4
4541,DM-6945,Add text to algorithmic components sections in LDM-151,add text algorithmic probably good enough work broadly true lack text algorithmic section occasionally lead first review pas think flesh text sooner rather later issue stick one else added text eventually also need work perhaps ensure section consistent level detail focus,8
4542,DM-6949,Firefly has problem to render in other browsers than Chrome,firefly problem render chrome couple problem firefly safari blank image gator alignment chrome safari search source,1
4543,DM-6952,Table problems,table table component couple table column selection saving table reset mess table saving table reset table come back table display longer column table based column label e g field size instead file valid table filtering table change image overlay plot table saved point filtering work plot symbol result edit table unclear reset button,6
4544,DM-6953,Image problems are grouped in this ticket,image grouped ticket image viewer couple panner image missing bug calling value thumbnail image image control gator probably used missing move show top bar include flux expand icon image expand icon expand mode table plot image button ask position whatever image brought viewer first place give another tile field drawn selected data set need mode draw grid without messing image display old external firefly external cutout lat firefly sigma linear new cutout lat taken firefly image sigma linear,14
4545,DM-6954,XY plot problems found,plot found implement listed min gone migration need added use expression x column default label otherwise read could label decimation x number x number shrink size blue data representation like circle point plot comma e g deg deg need confirm making change plot e g ra ra close shading legend disappear also plot plot without legend search making change plot e g ra ra filtering table legend expanding table make legend step reproduce search around radius different color represent different filtering change color blue plot plot unusably small applicable since gear,6
4546,DM-6955,Message Dictionary Adjustment.,message dictionary adjustment audit format adjust according task need body format sufficient fulfill destination must receive description overall system state allow log comprehensive snapshot current state message dictionary like logging priority function message turned typical nightly operation,4
4547,DM-6956,'ACK' (Acknowledgement) message formats,message enumerate primary message prototype blocking non blocking aggregator work via behavioral change related,4
4548,DM-6957,Adding ACK messages to existing code framework,code framework new message dictionary must added tested code base,4
4549,DM-6958,Documentation for new message types,documentation new message add new message dictionary documentation,2
4550,DM-6959,Messages as objects,consider dictionary code represent currently message built fly evaluate switching message factory pattern message extensive list switching object implementation could increase code,2
4551,DM-6960,Overlay health check code,overlay health check code implement overlay health check mechanism control code prototype gather timing information determine optimal frequency location exposure cycle occur,8
4552,DM-6961,Fault Injection in the form of unsuccessful health checks for components,fault injection form unsuccessful health build testing mechanism inject health framework stub code address health check,4
4553,DM-6962,Create policy for health check failure,create policy health check failure document policy regarding action take various found unhealthy vary depending component type forwarder versus addition must point exposure cycle health failure,4
4554,DM-6963,Implement health failure policy,implement health failure policy formalize prototypical implementation health associated policy,4
4555,DM-6964,Make a proposal for API support for representation of relationships between table columns,make proposal support representation table end suit need able determine variety tabular data produced particular example ticket need answer question table uncertainty data column x answer could symmetric uncertainty column asymmetric x correlated covariance matrix ideally would find way defined code table discoverable usable table context exportable made available end suit usable whether data end table table common python least table assist suit automatically though optionally display uncertainty data primary data ticket idea solution purely convention string inadequate would like avoid write code convention potentially would like avoid end know order see proper error,3
4556,DM-6966,Flesh out software primitives,flesh put together fairly complete section task read perspective alert production expand refine necessary,4
4557,DM-6967,Level 2 conops formatting: convert draft to reStructedText,nan,1
4558,DM-6968,create a shared stack on NFS for use with  the current local condor pool,create stack use current local condor pool well known building setting stack interactive work performance hence official stack however stack useful adequate one important use case need stack used small local condor pool currently available use case multiple source node file system avoidable script directly declare environment feature coming soon transition period file system stack serve interim period building stack heavy labor think worth effort interim period make request stack,1
4559,DM-6969,Fixes to LoadIndexedReferenceObjects,bug new associated,2
4560,DM-6970,Add tests for bindings of Eigen::Array and ndarray::EigenView,add array discovered test coverage converting le common python urgent fixed,1
